param,resource,period,day,hour_of_day_from,hour_of_day_to,value
maintenance_derate,NW_Nuclear,All,1,0,23,1
maintenance_derate,SW_Nuclear,All,1,0,23,1
maintenance_derate,LDWP_Nuclear,All,1,0,23,1
maintenance_derate,CAISO_Nuclear,All,1,0,23,1
maintenance_derate,CAISO_Coal,All,1,0,23,0.95
maintenance_derate,NW_Coal,All,1,0,23,0.95
maintenance_derate,SW_Coal,All,1,0,23,0.95
maintenance_derate,LDWP_Coal,All,1,0,23,0.95
maintenance_derate,CAISO_CHP,All,1,0,23,0.582003548683857
maintenance_derate,InState_Biomass,All,1,0,23,0.85
maintenance_derate,Greater_Imperial_Geothermal,All,1,0,23,0.880926233653638
maintenance_derate,Inyokern_North_Kramer_Geothermal,All,1,0,23,0.8
maintenance_derate,Southern_Nevada_Geothermal,All,1,0,23,0.843269230769231
maintenance_derate,CAISO_Biomass_for_CAISO,All,1,0,23,0.855318960829732
maintenance_derate,CAISO_Geothermal_for_CAISO,All,1,0,23,0.8
maintenance_derate,IID_Geothermal_for_CAISO,All,1,0,23,0.8
maintenance_derate,NW_Biomass_for_CAISO,All,1,0,23,0.855318960829732
maintenance_derate,NW_Geothermal_for_CAISO,All,1,0,23,0.843269230769231
maintenance_derate,CAISO_Small_Hydro_for_CAISO,All,1,0,23,0.5
maintenance_derate,BANC_Small_Hydro_for_CAISO,All,1,0,23,0.5
maintenance_derate,NW_Small_Hydro_for_CAISO,All,1,0,23,0.5
maintenance_derate,NW_Nuclear,All,2,0,23,1
maintenance_derate,SW_Nuclear,All,2,0,23,1
maintenance_derate,LDWP_Nuclear,All,2,0,23,1
maintenance_derate,CAISO_Nuclear,All,2,0,23,1
maintenance_derate,CAISO_Coal,All,2,0,23,0.95
maintenance_derate,NW_Coal,All,2,0,23,0.95
maintenance_derate,SW_Coal,All,2,0,23,0.95
maintenance_derate,LDWP_Coal,All,2,0,23,0.95
maintenance_derate,CAISO_CHP,All,2,0,23,0.582003548683857
maintenance_derate,InState_Biomass,All,2,0,23,0.85
maintenance_derate,Greater_Imperial_Geothermal,All,2,0,23,0.880926233653638
maintenance_derate,Inyokern_North_Kramer_Geothermal,All,2,0,23,0.8
maintenance_derate,Southern_Nevada_Geothermal,All,2,0,23,0.843269230769231
maintenance_derate,CAISO_Biomass_for_CAISO,All,2,0,23,0.855318960829732
maintenance_derate,CAISO_Geothermal_for_CAISO,All,2,0,23,0.8
maintenance_derate,IID_Geothermal_for_CAISO,All,2,0,23,0.8
maintenance_derate,NW_Biomass_for_CAISO,All,2,0,23,0.855318960829732
maintenance_derate,NW_Geothermal_for_CAISO,All,2,0,23,0.843269230769231
maintenance_derate,CAISO_Small_Hydro_for_CAISO,All,2,0,23,0.5
maintenance_derate,BANC_Small_Hydro_for_CAISO,All,2,0,23,0.5
maintenance_derate,NW_Small_Hydro_for_CAISO,All,2,0,23,0.5
maintenance_derate,NW_Nuclear,All,3,0,23,1
maintenance_derate,SW_Nuclear,All,3,0,23,1
maintenance_derate,LDWP_Nuclear,All,3,0,23,1
maintenance_derate,CAISO_Nuclear,All,3,0,23,1
maintenance_derate,CAISO_Coal,All,3,0,23,0.95
maintenance_derate,NW_Coal,All,3,0,23,0.95
maintenance_derate,SW_Coal,All,3,0,23,0.95
maintenance_derate,LDWP_Coal,All,3,0,23,0.95
maintenance_derate,CAISO_CHP,All,3,0,23,0.560422659668415
maintenance_derate,InState_Biomass,All,3,0,23,0.85
maintenance_derate,Greater_Imperial_Geothermal,All,3,0,23,0.880926233653638
maintenance_derate,Inyokern_North_Kramer_Geothermal,All,3,0,23,0.8
maintenance_derate,Southern_Nevada_Geothermal,All,3,0,23,0.843269230769231
maintenance_derate,CAISO_Biomass_for_CAISO,All,3,0,23,0.855318960829732
maintenance_derate,CAISO_Geothermal_for_CAISO,All,3,0,23,0.8
maintenance_derate,IID_Geothermal_for_CAISO,All,3,0,23,0.8
maintenance_derate,NW_Biomass_for_CAISO,All,3,0,23,0.855318960829732
maintenance_derate,NW_Geothermal_for_CAISO,All,3,0,23,0.843269230769231
maintenance_derate,CAISO_Small_Hydro_for_CAISO,All,3,0,23,0.5
maintenance_derate,BANC_Small_Hydro_for_CAISO,All,3,0,23,0.5
maintenance_derate,NW_Small_Hydro_for_CAISO,All,3,0,23,0.5
maintenance_derate,NW_Nuclear,All,4,0,23,1
maintenance_derate,SW_Nuclear,All,4,0,23,1
maintenance_derate,LDWP_Nuclear,All,4,0,23,1
maintenance_derate,CAISO_Nuclear,All,4,0,23,1
maintenance_derate,CAISO_Coal,All,4,0,23,0.95
maintenance_derate,NW_Coal,All,4,0,23,0.95
maintenance_derate,SW_Coal,All,4,0,23,0.95
maintenance_derate,LDWP_Coal,All,4,0,23,0.95
maintenance_derate,CAISO_CHP,All,4,0,23,0.509553736488583
maintenance_derate,InState_Biomass,All,4,0,23,0.85
maintenance_derate,Greater_Imperial_Geothermal,All,4,0,23,0.880926233653638
maintenance_derate,Inyokern_North_Kramer_Geothermal,All,4,0,23,0.8
maintenance_derate,Southern_Nevada_Geothermal,All,4,0,23,0.843269230769231
maintenance_derate,CAISO_Biomass_for_CAISO,All,4,0,23,0.855318960829732
maintenance_derate,CAISO_Geothermal_for_CAISO,All,4,0,23,0.8
maintenance_derate,IID_Geothermal_for_CAISO,All,4,0,23,0.8
maintenance_derate,NW_Biomass_for_CAISO,All,4,0,23,0.855318960829732
maintenance_derate,NW_Geothermal_for_CAISO,All,4,0,23,0.843269230769231
maintenance_derate,CAISO_Small_Hydro_for_CAISO,All,4,0,23,0.5
maintenance_derate,BANC_Small_Hydro_for_CAISO,All,4,0,23,0.5
maintenance_derate,NW_Small_Hydro_for_CAISO,All,4,0,23,0.5
maintenance_derate,NW_Nuclear,All,5,0,23,1
maintenance_derate,SW_Nuclear,All,5,0,23,1
maintenance_derate,LDWP_Nuclear,All,5,0,23,1
maintenance_derate,CAISO_Nuclear,All,5,0,23,1
maintenance_derate,CAISO_Coal,All,5,0,23,0.95
maintenance_derate,NW_Coal,All,5,0,23,0.95
maintenance_derate,SW_Coal,All,5,0,23,0.95
maintenance_derate,LDWP_Coal,All,5,0,23,0.95
maintenance_derate,CAISO_CHP,All,5,0,23,0.509553736488583
maintenance_derate,InState_Biomass,All,5,0,23,0.85
maintenance_derate,Greater_Imperial_Geothermal,All,5,0,23,0.880926233653638
maintenance_derate,Inyokern_North_Kramer_Geothermal,All,5,0,23,0.8
maintenance_derate,Southern_Nevada_Geothermal,All,5,0,23,0.843269230769231
maintenance_derate,CAISO_Biomass_for_CAISO,All,5,0,23,0.855318960829732
maintenance_derate,CAISO_Geothermal_for_CAISO,All,5,0,23,0.8
maintenance_derate,IID_Geothermal_for_CAISO,All,5,0,23,0.8
maintenance_derate,NW_Biomass_for_CAISO,All,5,0,23,0.855318960829732
maintenance_derate,NW_Geothermal_for_CAISO,All,5,0,23,0.843269230769231
maintenance_derate,CAISO_Small_Hydro_for_CAISO,All,5,0,23,0.5
maintenance_derate,BANC_Small_Hydro_for_CAISO,All,5,0,23,0.5
maintenance_derate,NW_Small_Hydro_for_CAISO,All,5,0,23,0.5
maintenance_derate,NW_Nuclear,All,6,0,23,1
maintenance_derate,SW_Nuclear,All,6,0,23,0.75
maintenance_derate,LDWP_Nuclear,All,6,0,23,0.75
maintenance_derate,CAISO_Nuclear,All,6,0,23,0.75
maintenance_derate,CAISO_Coal,All,6,0,23,0.95
maintenance_derate,NW_Coal,All,6,0,23,0.95
maintenance_derate,SW_Coal,All,6,0,23,0.5
maintenance_derate,LDWP_Coal,All,6,0,23,0.5
maintenance_derate,CAISO_CHP,All,6,0,23,0.441535186624111
maintenance_derate,InState_Biomass,All,6,0,23,0.85
maintenance_derate,Greater_Imperial_Geothermal,All,6,0,23,0.880926233653638
maintenance_derate,Inyokern_North_Kramer_Geothermal,All,6,0,23,0.8
maintenance_derate,Southern_Nevada_Geothermal,All,6,0,23,0.843269230769231
maintenance_derate,CAISO_Biomass_for_CAISO,All,6,0,23,0.855318960829732
maintenance_derate,CAISO_Geothermal_for_CAISO,All,6,0,23,0.8
maintenance_derate,IID_Geothermal_for_CAISO,All,6,0,23,0.8
maintenance_derate,NW_Biomass_for_CAISO,All,6,0,23,0.855318960829732
maintenance_derate,NW_Geothermal_for_CAISO,All,6,0,23,0.843269230769231
maintenance_derate,CAISO_Small_Hydro_for_CAISO,All,6,0,23,0.5
maintenance_derate,BANC_Small_Hydro_for_CAISO,All,6,0,23,0.5
maintenance_derate,NW_Small_Hydro_for_CAISO,All,6,0,23,0.5
maintenance_derate,NW_Nuclear,All,7,0,23,1
maintenance_derate,SW_Nuclear,All,7,0,23,0.75
maintenance_derate,LDWP_Nuclear,All,7,0,23,0.75
maintenance_derate,CAISO_Nuclear,All,7,0,23,0.75
maintenance_derate,CAISO_Coal,All,7,0,23,0.95
maintenance_derate,NW_Coal,All,7,0,23,0.95
maintenance_derate,SW_Coal,All,7,0,23,0.5
maintenance_derate,LDWP_Coal,All,7,0,23,0.5
maintenance_derate,CAISO_CHP,All,7,0,23,0.441535186624111
maintenance_derate,InState_Biomass,All,7,0,23,0.85
maintenance_derate,Greater_Imperial_Geothermal,All,7,0,23,0.880926233653638
maintenance_derate,Inyokern_North_Kramer_Geothermal,All,7,0,23,0.8
maintenance_derate,Southern_Nevada_Geothermal,All,7,0,23,0.843269230769231
maintenance_derate,CAISO_Biomass_for_CAISO,All,7,0,23,0.855318960829732
maintenance_derate,CAISO_Geothermal_for_CAISO,All,7,0,23,0.8
maintenance_derate,IID_Geothermal_for_CAISO,All,7,0,23,0.8
maintenance_derate,NW_Biomass_for_CAISO,All,7,0,23,0.855318960829732
maintenance_derate,NW_Geothermal_for_CAISO,All,7,0,23,0.843269230769231
maintenance_derate,CAISO_Small_Hydro_for_CAISO,All,7,0,23,0.5
maintenance_derate,BANC_Small_Hydro_for_CAISO,All,7,0,23,0.5
maintenance_derate,NW_Small_Hydro_for_CAISO,All,7,0,23,0.5
maintenance_derate,NW_Nuclear,All,8,0,23,1
maintenance_derate,SW_Nuclear,All,8,0,23,0.75
maintenance_derate,LDWP_Nuclear,All,8,0,23,0.75
maintenance_derate,CAISO_Nuclear,All,8,0,23,0.75
maintenance_derate,CAISO_Coal,All,8,0,23,0.95
maintenance_derate,NW_Coal,All,8,0,23,0.95
maintenance_derate,SW_Coal,All,8,0,23,0.5
maintenance_derate,LDWP_Coal,All,8,0,23,0.5
maintenance_derate,CAISO_CHP,All,8,0,23,0.441535186624111
maintenance_derate,InState_Biomass,All,8,0,23,0.85
maintenance_derate,Greater_Imperial_Geothermal,All,8,0,23,0.880926233653638
maintenance_derate,Inyokern_North_Kramer_Geothermal,All,8,0,23,0.8
maintenance_derate,Southern_Nevada_Geothermal,All,8,0,23,0.843269230769231
maintenance_derate,CAISO_Biomass_for_CAISO,All,8,0,23,0.855318960829732
maintenance_derate,CAISO_Geothermal_for_CAISO,All,8,0,23,0.8
maintenance_derate,IID_Geothermal_for_CAISO,All,8,0,23,0.8
maintenance_derate,NW_Biomass_for_CAISO,All,8,0,23,0.855318960829732
maintenance_derate,NW_Geothermal_for_CAISO,All,8,0,23,0.843269230769231
maintenance_derate,CAISO_Small_Hydro_for_CAISO,All,8,0,23,0.5
maintenance_derate,BANC_Small_Hydro_for_CAISO,All,8,0,23,0.5
maintenance_derate,NW_Small_Hydro_for_CAISO,All,8,0,23,0.5
maintenance_derate,NW_Nuclear,All,9,0,23,0.5
maintenance_derate,SW_Nuclear,All,9,0,23,0.75
maintenance_derate,LDWP_Nuclear,All,9,0,23,0.75
maintenance_derate,CAISO_Nuclear,All,9,0,23,0.75
maintenance_derate,CAISO_Coal,All,9,0,23,0.5
maintenance_derate,NW_Coal,All,9,0,23,0.5
maintenance_derate,SW_Coal,All,9,0,23,0.5
maintenance_derate,LDWP_Coal,All,9,0,23,0.5
maintenance_derate,CAISO_CHP,All,9,0,23,0.515220390568042
maintenance_derate,InState_Biomass,All,9,0,23,0.85
maintenance_derate,Greater_Imperial_Geothermal,All,9,0,23,0.880926233653638
maintenance_derate,Inyokern_North_Kramer_Geothermal,All,9,0,23,0.8
maintenance_derate,Southern_Nevada_Geothermal,All,9,0,23,0.843269230769231
maintenance_derate,CAISO_Biomass_for_CAISO,All,9,0,23,0.855318960829732
maintenance_derate,CAISO_Geothermal_for_CAISO,All,9,0,23,0.8
maintenance_derate,IID_Geothermal_for_CAISO,All,9,0,23,0.8
maintenance_derate,NW_Biomass_for_CAISO,All,9,0,23,0.855318960829732
maintenance_derate,NW_Geothermal_for_CAISO,All,9,0,23,0.843269230769231
maintenance_derate,CAISO_Small_Hydro_for_CAISO,All,9,0,23,0.5
maintenance_derate,BANC_Small_Hydro_for_CAISO,All,9,0,23,0.5
maintenance_derate,NW_Small_Hydro_for_CAISO,All,9,0,23,0.5
maintenance_derate,NW_Nuclear,All,10,0,23,0.5
maintenance_derate,SW_Nuclear,All,10,0,23,0.75
maintenance_derate,LDWP_Nuclear,All,10,0,23,0.75
maintenance_derate,CAISO_Nuclear,All,10,0,23,0.75
maintenance_derate,CAISO_Coal,All,10,0,23,0.5
maintenance_derate,NW_Coal,All,10,0,23,0.5
maintenance_derate,SW_Coal,All,10,0,23,0.5
maintenance_derate,LDWP_Coal,All,10,0,23,0.5
maintenance_derate,CAISO_CHP,All,10,0,23,0.515220390568042
maintenance_derate,InState_Biomass,All,10,0,23,0.85
maintenance_derate,Greater_Imperial_Geothermal,All,10,0,23,0.880926233653638
maintenance_derate,Inyokern_North_Kramer_Geothermal,All,10,0,23,0.8
maintenance_derate,Southern_Nevada_Geothermal,All,10,0,23,0.843269230769231
maintenance_derate,CAISO_Biomass_for_CAISO,All,10,0,23,0.855318960829732
maintenance_derate,CAISO_Geothermal_for_CAISO,All,10,0,23,0.8
maintenance_derate,IID_Geothermal_for_CAISO,All,10,0,23,0.8
maintenance_derate,NW_Biomass_for_CAISO,All,10,0,23,0.855318960829732
maintenance_derate,NW_Geothermal_for_CAISO,All,10,0,23,0.843269230769231
maintenance_derate,CAISO_Small_Hydro_for_CAISO,All,10,0,23,0.5
maintenance_derate,BANC_Small_Hydro_for_CAISO,All,10,0,23,0.5
maintenance_derate,NW_Small_Hydro_for_CAISO,All,10,0,23,0.5
maintenance_derate,NW_Nuclear,All,11,0,23,0.5
maintenance_derate,SW_Nuclear,All,11,0,23,1
maintenance_derate,LDWP_Nuclear,All,11,0,23,1
maintenance_derate,CAISO_Nuclear,All,11,0,23,1
maintenance_derate,CAISO_Coal,All,11,0,23,0.5
maintenance_derate,NW_Coal,All,11,0,23,0.5
maintenance_derate,SW_Coal,All,11,0,23,0.95
maintenance_derate,LDWP_Coal,All,11,0,23,0.95
maintenance_derate,CAISO_CHP,All,11,0,23,0.595165298371905
maintenance_derate,InState_Biomass,All,11,0,23,0.85
maintenance_derate,Greater_Imperial_Geothermal,All,11,0,23,0.880926233653638
maintenance_derate,Inyokern_North_Kramer_Geothermal,All,11,0,23,0.8
maintenance_derate,Southern_Nevada_Geothermal,All,11,0,23,0.843269230769231
maintenance_derate,CAISO_Biomass_for_CAISO,All,11,0,23,0.855318960829732
maintenance_derate,CAISO_Geothermal_for_CAISO,All,11,0,23,0.8
maintenance_derate,IID_Geothermal_for_CAISO,All,11,0,23,0.8
maintenance_derate,NW_Biomass_for_CAISO,All,11,0,23,0.855318960829732
maintenance_derate,NW_Geothermal_for_CAISO,All,11,0,23,0.843269230769231
maintenance_derate,CAISO_Small_Hydro_for_CAISO,All,11,0,23,0.5
maintenance_derate,BANC_Small_Hydro_for_CAISO,All,11,0,23,0.5
maintenance_derate,NW_Small_Hydro_for_CAISO,All,11,0,23,0.5
maintenance_derate,NW_Nuclear,All,12,0,23,0.5
maintenance_derate,SW_Nuclear,All,12,0,23,1
maintenance_derate,LDWP_Nuclear,All,12,0,23,1
maintenance_derate,CAISO_Nuclear,All,12,0,23,1
maintenance_derate,CAISO_Coal,All,12,0,23,0.5
maintenance_derate,NW_Coal,All,12,0,23,0.5
maintenance_derate,SW_Coal,All,12,0,23,0.95
maintenance_derate,LDWP_Coal,All,12,0,23,0.95
maintenance_derate,CAISO_CHP,All,12,0,23,0.595165298371905
maintenance_derate,InState_Biomass,All,12,0,23,0.85
maintenance_derate,Greater_Imperial_Geothermal,All,12,0,23,0.880926233653638
maintenance_derate,Inyokern_North_Kramer_Geothermal,All,12,0,23,0.8
maintenance_derate,Southern_Nevada_Geothermal,All,12,0,23,0.843269230769231
maintenance_derate,CAISO_Biomass_for_CAISO,All,12,0,23,0.855318960829732
maintenance_derate,CAISO_Geothermal_for_CAISO,All,12,0,23,0.8
maintenance_derate,IID_Geothermal_for_CAISO,All,12,0,23,0.8
maintenance_derate,NW_Biomass_for_CAISO,All,12,0,23,0.855318960829732
maintenance_derate,NW_Geothermal_for_CAISO,All,12,0,23,0.843269230769231
maintenance_derate,CAISO_Small_Hydro_for_CAISO,All,12,0,23,0.5
maintenance_derate,BANC_Small_Hydro_for_CAISO,All,12,0,23,0.5
maintenance_derate,NW_Small_Hydro_for_CAISO,All,12,0,23,0.5
maintenance_derate,NW_Nuclear,All,13,0,23,1
maintenance_derate,SW_Nuclear,All,13,0,23,1
maintenance_derate,LDWP_Nuclear,All,13,0,23,1
maintenance_derate,CAISO_Nuclear,All,13,0,23,1
maintenance_derate,CAISO_Coal,All,13,0,23,0.95
maintenance_derate,NW_Coal,All,13,0,23,0.95
maintenance_derate,SW_Coal,All,13,0,23,0.95
maintenance_derate,LDWP_Coal,All,13,0,23,0.95
maintenance_derate,CAISO_CHP,All,13,0,23,0.574138890029915
maintenance_derate,InState_Biomass,All,13,0,23,0.85
maintenance_derate,Greater_Imperial_Geothermal,All,13,0,23,0.880926233653638
maintenance_derate,Inyokern_North_Kramer_Geothermal,All,13,0,23,0.8
maintenance_derate,Southern_Nevada_Geothermal,All,13,0,23,0.843269230769231
maintenance_derate,CAISO_Biomass_for_CAISO,All,13,0,23,0.855318960829732
maintenance_derate,CAISO_Geothermal_for_CAISO,All,13,0,23,0.8
maintenance_derate,IID_Geothermal_for_CAISO,All,13,0,23,0.8
maintenance_derate,NW_Biomass_for_CAISO,All,13,0,23,0.855318960829732
maintenance_derate,NW_Geothermal_for_CAISO,All,13,0,23,0.843269230769231
maintenance_derate,CAISO_Small_Hydro_for_CAISO,All,13,0,23,0.5
maintenance_derate,BANC_Small_Hydro_for_CAISO,All,13,0,23,0.5
maintenance_derate,NW_Small_Hydro_for_CAISO,All,13,0,23,0.5
maintenance_derate,NW_Nuclear,All,14,0,23,1
maintenance_derate,SW_Nuclear,All,14,0,23,1
maintenance_derate,LDWP_Nuclear,All,14,0,23,1
maintenance_derate,CAISO_Nuclear,All,14,0,23,1
maintenance_derate,CAISO_Coal,All,14,0,23,0.95
maintenance_derate,NW_Coal,All,14,0,23,0.95
maintenance_derate,SW_Coal,All,14,0,23,0.95
maintenance_derate,LDWP_Coal,All,14,0,23,0.95
maintenance_derate,CAISO_CHP,All,14,0,23,0.580311790206374
maintenance_derate,InState_Biomass,All,14,0,23,0.85
maintenance_derate,Greater_Imperial_Geothermal,All,14,0,23,0.880926233653638
maintenance_derate,Inyokern_North_Kramer_Geothermal,All,14,0,23,0.8
maintenance_derate,Southern_Nevada_Geothermal,All,14,0,23,0.843269230769231
maintenance_derate,CAISO_Biomass_for_CAISO,All,14,0,23,0.855318960829732
maintenance_derate,CAISO_Geothermal_for_CAISO,All,14,0,23,0.8
maintenance_derate,IID_Geothermal_for_CAISO,All,14,0,23,0.8
maintenance_derate,NW_Biomass_for_CAISO,All,14,0,23,0.855318960829732
maintenance_derate,NW_Geothermal_for_CAISO,All,14,0,23,0.843269230769231
maintenance_derate,CAISO_Small_Hydro_for_CAISO,All,14,0,23,0.5
maintenance_derate,BANC_Small_Hydro_for_CAISO,All,14,0,23,0.5
maintenance_derate,NW_Small_Hydro_for_CAISO,All,14,0,23,0.5
maintenance_derate,NW_Nuclear,All,15,0,23,1
maintenance_derate,SW_Nuclear,All,15,0,23,0.75
maintenance_derate,LDWP_Nuclear,All,15,0,23,0.75
maintenance_derate,CAISO_Nuclear,All,15,0,23,0.75
maintenance_derate,CAISO_Coal,All,15,0,23,0.95
maintenance_derate,NW_Coal,All,15,0,23,0.95
maintenance_derate,SW_Coal,All,15,0,23,0.95
maintenance_derate,LDWP_Coal,All,15,0,23,0.95
maintenance_derate,CAISO_CHP,All,15,0,23,0.539067092284097
maintenance_derate,InState_Biomass,All,15,0,23,0.85
maintenance_derate,Greater_Imperial_Geothermal,All,15,0,23,0.880926233653638
maintenance_derate,Inyokern_North_Kramer_Geothermal,All,15,0,23,0.8
maintenance_derate,Southern_Nevada_Geothermal,All,15,0,23,0.843269230769231
maintenance_derate,CAISO_Biomass_for_CAISO,All,15,0,23,0.855318960829732
maintenance_derate,CAISO_Geothermal_for_CAISO,All,15,0,23,0.8
maintenance_derate,IID_Geothermal_for_CAISO,All,15,0,23,0.8
maintenance_derate,NW_Biomass_for_CAISO,All,15,0,23,0.855318960829732
maintenance_derate,NW_Geothermal_for_CAISO,All,15,0,23,0.843269230769231
maintenance_derate,CAISO_Small_Hydro_for_CAISO,All,15,0,23,0.5
maintenance_derate,BANC_Small_Hydro_for_CAISO,All,15,0,23,0.5
maintenance_derate,NW_Small_Hydro_for_CAISO,All,15,0,23,0.5
maintenance_derate,NW_Nuclear,All,16,0,23,1
maintenance_derate,SW_Nuclear,All,16,0,23,0.75
maintenance_derate,LDWP_Nuclear,All,16,0,23,0.75
maintenance_derate,CAISO_Nuclear,All,16,0,23,0.75
maintenance_derate,CAISO_Coal,All,16,0,23,0.95
maintenance_derate,NW_Coal,All,16,0,23,0.95
maintenance_derate,SW_Coal,All,16,0,23,0.95
maintenance_derate,LDWP_Coal,All,16,0,23,0.95
maintenance_derate,CAISO_CHP,All,16,0,23,0.539067092284097
