timepoint_id	upward_reg_mw	downward_reg_mw	upward_lf_reserves_mw	downward_lf_reserves_mw	min_gen_committed_mw	freq_resp_total_req_mw	freq_resp_partial_req_mw
20222610	262.105515577002	262.105515577002	2745.1599234154	2578.6486523748	0	770	385
20222611	262.472161042013	262.472161042013	2488.37138015096	2376.92801319185	0	770	385
20222612	259.004425512649	259.004425512649	2444.05341185693	2191.8595825955	0	770	385
20222613	253.486292734483	253.486292734483	2450.17794925004	2262.89395754997	0	770	385
20222614	247.498397246336	247.498397246336	2502.52145246393	2398.32467503793	0	770	385
20222615	243.340129242581	243.340129242581	2722.07542378845	2608.50331508467	0	770	385
20222616	244.169660904325	244.169660904325	3483.05017416569	3184.59235216287	0	770	385
20222617	256.581963191184	256.581963191184	2244.35000006214	2926.25575389137	0	770	385
20222618	299.007123703485	299.007123703485	1217.11136168872	1983.9772227818	0	770	385
20222619	305.546727773083	305.546727773083	1504.44883368428	1505.8387016933	0	770	385
20222620	301.805087383595	301.805087383595	1556.40019131849	1557.75434070457	0	770	385
20222621	296.936994988727	296.936994988727	1535.14392967881	1536.51320302532	0	770	385
20222622	289.345425888699	289.345425888699	1488.77291988908	1490.17498930041	0	770	385
20222623	273.900984702224	273.900984702224	1340.12306224815	1341.65201659201	0	770	385
20222624	254.857429559408	254.857429559408	1182.03640366379	1183.78397943619	0	770	385
20222701	238.350752836649	238.350752836649	982.128160202711	984.410225822369	0	770	385
20222702	228.447905932306	228.447905932306	982.128160202711	984.410225822369	0	770	385
20222703	223.120270399539	223.120270399539	982.128160202711	984.410225822369	0	770	385
20222704	222.312126062432	222.312126062432	982.128160202711	984.410225822369	0	770	385
20222705	228.195628554117	228.195628554117	982.128160202711	984.410225822369	0	770	385
20222706	245.453111406493	245.453111406493	1020.95707305187	1886.9381823054	0	770	385
20222707	271.72890113521	271.72890113521	1061.80711459275	1958.81242690151	0	770	385
20222708	289.805351368654	289.805351368654	2921.478640349	3318.08437216084	0	770	385
20222709	294.802433801551	294.802433801551	3660.51490939478	3457.93042852299	0	770	385
20222710	295.689726080429	295.689726080429	3395.79785981827	3193.31848573813	0	770	385
20222711	296.185691009991	296.185691009991	3067.12789168238	2977.00949817908	0	770	385
20222712	292.439163036008	292.439163036008	2944.91710666707	2901.65904816327	0	770	385
20222713	288.706831081142	288.706831081142	2990.65834869997	2923.62418936664	0	770	385
20222714	286.343339734931	286.343339734931	3208.48908829741	3035.52319861634	0	770	385
20222715	283.162562058247	283.162562058247	3383.11380353797	3120.1555205927	0	770	385
20222716	279.419145420779	279.419145420779	3643.69130083331	3418.19828936842	0	770	385
20222717	285.156131296531	285.156131296531	2204.92940646916	2905.43988230667	0	770	385
20222718	317.513698445165	317.513698445165	1256.63633268626	2003.32832646894	0	770	385
20222719	326.451784909768	326.451784909768	1536.6378383656	1538.00616565858	0	770	385
20222720	320.816086441371	320.816086441371	1597.52428202141	1598.85302303847	0	770	385
20222721	311.920096325771	311.920096325771	1559.6197066767	1560.97230476563	0	770	385
20222722	297.598465685976	297.598465685976	1484.16127364399	1485.56547868058	0	770	385
20222723	271.19608582702	271.19608582702	1307.40379254807	1308.96473040456	0	770	385
20222724	250.097065339963	250.097065339963	1146.27009332886	1148.08816781375	0	770	385
20222801	224.38317593841	224.38317593841	982.128160202711	984.410225822369	0	770	385
20222802	215.38452075216	215.38452075216	982.128160202711	984.410225822369	0	770	385
20222803	209.998668362063	209.998668362063	982.128160202711	984.410225822369	0	770	385
20222804	208.493970658863	208.493970658863	982.128160202711	984.410225822369	0	770	385
20222805	213.761964877665	213.761964877665	982.128160202711	984.410225822369	0	770	385
20222806	230.705488956144	230.705488956144	982.128160202711	984.410225822369	0	770	385
20222807	257.405895641891	257.405895641891	1038.90930233373	1920.85759369022	0	770	385
20222808	275.897367437287	275.897367437287	2831.27057332377	3270.81508305279	0	770	385
20222809	283.522482113725	283.522482113725	3479.80427012523	3160.3045888851	0	770	385
20222810	290.18891324315	290.18891324315	2788.09319746302	2609.88925054995	0	770	385
20222811	295.121618117896	295.121618117896	2477.33168205194	2315.21875189434	0	770	385
20222812	296.885773326772	296.885773326772	2561.00194358564	2184.21282353258	0	770	385
20222813	296.011861148763	296.011861148763	2556.09521359048	2232.11625758896	0	770	385
20222814	295.799571335467	295.799571335467	2552.75708302046	2407.44132717876	0	770	385
20222815	293.790666095193	293.790666095193	2855.24321881065	2618.82249544485	0	770	385
20222816	290.508442732089	290.508442732089	3465.9613198039	3120.78638858703	0	770	385
20222817	291.612308131132	291.612308131132	2926.54251121474	3357.02787357499	0	770	385
20222818	312.635834603985	312.635834603985	1303.58178201751	2038.76611624926	0	770	385
20222819	319.748636143885	319.748636143885	1498.78831344372	1500.18346747763	0	770	385
20222820	311.878648086759	311.878648086759	1553.41936874315	1554.77568575263	0	770	385
20222821	300.490849876905	300.490849876905	1491.92451962228	1493.32424166955	0	770	385
20222822	285.517710117803	285.517710117803	1378.56994626872	1380.06193927943	0	770	385
