timepoint_id	upward_reg_mw	downward_reg_mw	upward_lf_reserves_mw	downward_lf_reserves_mw	min_gen_committed_mw	freq_resp_total_req_mw	freq_resp_partial_req_mw
20351221	408.664413187666	408.664413187666	1871.31925191841	1873.91955283127	0	770	385
20351222	386.350255313695	386.350255313695	1883.38022085802	1885.96613656302	0	770	385
20351223	364.399843304525	364.399843304525	1823.61252390413	1826.34500570658	0	770	385
20351224	336.305087111096	336.305087111096	1549.32826806722	1552.52485005537	0	770	385
20351301	340.039160867513	340.039160867513	1462.71927212648	1466.08583787028	0	770	385
20351302	327.003850763009	327.003850763009	1036.38356266058	1040.90022104546	0	770	385
20351303	317.871922503567	317.871922503567	982.215503326644	986.931625679367	0	770	385
20351304	316.096686768944	316.096686768944	982.215503326644	986.931625679367	0	770	385
20351305	330.32399212237	330.32399212237	1099.08553575755	2967.01627324717	0	770	385
20351306	345.987024319977	345.987024319977	3709.87350784044	4942.18750058045	0	770	385
20351307	363.7636894076	363.7636894076	6342.73735613411	6357.26531278907	0	770	385
20351308	377.997753060219	377.997753060219	5833.08967994206	5494.13132210769	0	770	385
20351309	387.669644181936	387.669644181936	5266.76095167914	4564.64113703006	0	770	385
20351310	405.777349528171	405.777349528171	5023.26829759317	3881.73934176398	0	770	385
20351311	417.458390464611	417.458390464611	5201.24850100646	3450.57579534536	0	770	385
20351312	424.072486679597	424.072486679597	5422.51571268	3285.47663682923	0	770	385
20351313	435.687826411778	435.687826411778	5208.62141009554	3410.52835758094	0	770	385
20351314	442.350812853352	442.350812853352	5037.00334622897	3582.15232587917	0	770	385
20351315	444.321253079519	444.321253079519	4989.36550282949	3857.56028092324	0	770	385
20351316	438.798599371424	438.798599371424	5166.52201316686	4329.94819968997	0	770	385
20351317	433.340117369201	433.340117369201	5567.77364490932	5147.69482032262	0	770	385
20351318	423.441834692464	423.441834692464	6365.35214121389	6241.65248126851	0	770	385
20351319	417.340311104929	417.340311104929	4673.43587587809	5577.77281346417	0	770	385
20351320	434.914606395828	434.914606395828	1942.25215538376	3402.01971494552	0	770	385
20351321	452.084788749216	452.084788749216	1822.14609421631	1824.71591854069	0	770	385
20351322	423.435096465811	423.435096465811	1842.07030372017	1844.62846566965	0	770	385
20351323	390.786101373371	390.786101373371	1886.62910902848	1889.19211115374	0	770	385
20351324	363.661275162304	363.661275162304	1798.25764524088	1801.01691017761	0	770	385
20351401	333.1812110543	333.1812110543	1246.39868409242	1250.27124101231	0	770	385
20351402	319.761371796084	319.761371796084	982.215503326644	986.931625679367	0	770	385
20351403	311.017192793576	311.017192793576	982.215503326644	986.931625679367	0	770	385
20351404	311.230392209567	311.230392209567	982.215503326644	986.931625679367	0	770	385
20351405	325.908177174643	325.908177174643	1088.44230174391	2950.76162285829	0	770	385
20351406	341.337764495583	341.337764495583	2612.77137218739	4216.84528816858	0	770	385
20351407	354.862913554973	354.862913554973	6311.27248028235	6342.2971084062	0	770	385
20351408	367.877691641011	367.877691641011	5748.75458099612	5372.11131753796	0	770	385
20351409	379.198177810191	379.198177810191	5160.89460382739	4401.96616068963	0	770	385
20351410	390.464424200153	390.464424200153	5013.31278872339	3768.15734213934	0	770	385
20351411	397.687929274122	397.687929274122	5484.9059299645	3249.56742207918	0	770	385
20351412	398.785763219673	398.785763219673	5409.15922222164	3278.67315808265	0	770	385
20351413	406.472539271699	406.472539271699	5400.5776400594	3274.00556093978	0	770	385
20351414	411.887044958273	411.887044958273	5405.11470065854	3282.54400103242	0	770	385
20351415	412.938321262195	412.938321262195	5037.3816982765	3606.18582784108	0	770	385
20351416	403.288254057016	403.288254057016	5059.22088153311	4135.01034637174	0	770	385
20351417	396.222658505143	396.222658505143	5425.49554486887	4926.33413794081	0	770	385
20351418	390.882327173691	390.882327173691	6394.97195829119	6191.45155597274	0	770	385
20351419	391.971749576195	391.971749576195	3981.90456138135	5139.38500630471	0	770	385
20351420	418.596090043273	418.596090043273	1925.04931767081	3337.34567893489	0	770	385
20351421	432.665035499676	432.665035499676	1854.17589218823	1856.72714854329	0	770	385
20351422	408.822444890737	408.822444890737	1873.3425970036	1875.89075049292	0	770	385
20351423	376.686175591207	376.686175591207	1872.4859883536	1875.09667126202	0	770	385
20351424	350.512952085411	350.512952085411	1699.52855164753	1702.46469488158	0	770	385
20351501	380.585299859515	380.585299859515	1816.42119051985	1819.1185394323	0	770	385
20351502	358.70048823226	358.70048823226	1655.11466707976	1658.1202859886	0	770	385
20351503	343.122130085925	343.122130085925	1365.16750603567	1368.74629671883	0	770	385
20351504	333.594068026597	333.594068026597	1088.41788490853	1092.75723602077	0	770	385
20351505	330.634530769609	330.634530769609	1088.38570322106	2950.67314394863	0	770	385
20351506	325.993122662873	325.993122662873	1727.29776395278	3573.72213712844	0	770	385
20351507	330.333541564559	330.333541564559	6071.78972825961	6261.34494584467	0	770	385
20351508	356.34259177017	356.34259177017	5673.46711708611	5307.78361233679	0	770	385
20351509	385.69265982246	385.69265982246	5183.63056551805	4455.63553005707	0	770	385
20351510	419.019454449596	419.019454449596	5021.64173982217	3926.6813254962	0	770	385
20351511	450.434048632109	450.434048632109	5104.81920530525	3533.14613009087	0	770	385
20351512	477.171500599481	477.171500599481	5250.47609640547	3371.34362354211	0	770	385
20351513	497.155193645785	497.155193645785	5068.56722839619	3490.53254731186	0	770	385
20351514	512.240494868175	512.240494868175	4948.28670777159	3723.09246252512	0	770	385
20351515	515.668084538152	515.668084538152	5012.00174315745	4002.36485192872	0	770	385
20351516	509.433288965446	509.433288965446	5168.85607766872	4391.12659118461	0	770	385
20351517	504.526524058112	504.526524058112	5641.61226416932	5272.7612244988	0	770	385
20351518	498.361689165441	498.361689165441	5936.02495812799	6190.36524348386	0	770	385
20351519	497.867933939182	497.867933939182	1919.24827645351	3501.18437103415	0	770	385
20351520	507.15446659603	507.15446659603	1714.12920231863	3184.70566082445	0	770	385
20351521	503.881977324059	503.881977324059	1655.01304631633	1657.76568143261	0	770	385
20351522	471.49123564883	471.49123564883	1715.26177345278	1717.93868384895	0	770	385
20351523	435.964059690176	435.964059690176	1821.90416950848	1824.47740903367	0	770	385
20351524	400.157728875305	400.157728875305	1878.27154390418	1880.83147311178	0	770	385
20351601	311.253072728769	311.253072728769	982.215503326644	986.931625679367	0	770	385
20351602	299.618457270844	299.618457270844	982.215503326644	986.931625679367	0	770	385
