timepoint,period,day,hour_of_day,day_weight,period_discount_factor,min_gen_req,spin_req,upward_lf_req,downward_lf_req,upward_reg_req,downward_reg_req,min_local_gen_dual_$,total_fr_dual_$,partial_fr_dual_$,spin_dual_$,upward_lf_dual_$,upward_reg_dual_$,downward_reg_dual_$,max_downward_lf_dual_$,var_renw_down_lf_limit_dual_$,var_renw_down_lf_availability_dual_$,max_variable_upward_lf_dual_$,available_variable_upward_lf_dual_$,upward_reg_violation_mw,downward_reg_violation_mw,upward_lf_reserve_violation_mw,downward_lf_reserve_violation_mw,spin_violation_mw
20452906,2045,29,5,8.91303144146386,6.69516331328125,0,1197.77,1160.10,3799.10,399.26,399.26,,0,0,0,5.63,5.63,-4.78,-4.78,0,0,0,-5.63,0,0,0,0,0
20452907,2045,29,6,8.91303144146386,6.69516331328125,0,1235.82,5307.33,6882.89,411.94,411.94,,0,0,22.51,28.14,28.14,0,0,0,0,0,-28.14,0,0,0,0,0
20452908,2045,29,7,8.91303144146386,6.69516331328125,0,1244.66,7999.25,7679.06,414.89,414.89,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20452909,2045,29,8,8.91303144146386,6.69516331328125,0,1237.73,6934.95,5884.33,412.58,412.58,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20452910,2045,29,9,8.91303144146386,6.69516331328125,0,1231.43,7019.82,5047.64,410.48,410.48,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20452911,2045,29,10,8.91303144146386,6.69516331328125,0,1223.73,6927.31,4611.78,407.91,407.91,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20452912,2045,29,11,8.91303144146386,6.69516331328125,0,1212.70,6850.37,4475.10,404.23,404.23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20452913,2045,29,12,8.91303144146386,6.69516331328125,0,1214.67,6673.91,4672.84,404.89,404.89,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20452914,2045,29,13,8.91303144146386,6.69516331328125,0,1211.90,6842.11,4933.75,403.97,403.97,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20452915,2045,29,14,8.91303144146386,6.69516331328125,0,1193.57,7226.79,5509.23,397.86,397.86,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20452916,2045,29,15,8.91303144146386,6.69516331328125,0,1165.16,7294.75,6640.09,388.39,388.39,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20452917,2045,29,16,8.91303144146386,6.69516331328125,0,1156.79,8433.24,8222.53,385.60,385.60,,0,0,0,5.58,5.58,18.24,18.24,-18.24,0,0,-5.58,0,0,0,0,0
20452918,2045,29,17,8.91303144146386,6.69516331328125,0,1184.83,7095.79,7926.36,394.94,394.94,,0,0,0,5.63,5.63,-4.56,-4.56,0,0,0,-5.63,0,0,0,0,0
20452919,2045,29,18,8.91303144146386,6.69516331328125,0,1294.20,2119.52,4352.47,431.40,431.40,,0,0,0,5.63,5.63,-4.78,-4.78,0,0,0,-5.63,0,0,0,0,0
20452920,2045,29,19,8.91303144146386,6.69516331328125,0,1355.61,2201.51,2205.17,451.87,451.87,,0,0,0,5.63,5.63,-4.78,-4.78,0,0,0,-5.63,0,0,0,0,0
20452921,2045,29,20,8.91303144146386,6.69516331328125,0,1363.51,2192.00,2195.63,454.50,454.50,,0,0,0,5.63,5.63,-4.78,-4.78,0,0,0,-5.63,0,0,0,0,0
20452922,2045,29,21,8.91303144146386,6.69516331328125,0,1299.86,2115.72,2119.55,433.29,433.29,,0,0,0,5.63,5.63,-4.78,-4.78,0,0,0,-5.63,0,0,0,0,0
20452923,2045,29,22,8.91303144146386,6.69516331328125,0,1215.42,1566.82,1571.68,405.14,405.14,,0,0,0,5.63,5.63,-4.78,-4.78,0,0,0,-5.63,0,0,0,0,0
20452924,2045,29,23,8.91303144146386,6.69516331328125,0,1151.08,982.28,988.87,383.69,383.69,,0,0,0,5.63,5.63,-5.63,-5.63,0,0,0,-5.63,0,0,0,0,0
20453001,2045,30,0,3.38091952097577,6.69516331328125,0,1115.94,982.28,988.87,371.98,371.98,,0,0,0,7.85,7.85,-6.67,-6.67,0,0,0,-7.85,0,0,0,0,0
20453002,2045,30,1,3.38091952097577,6.69516331328125,0,1078.95,982.28,988.87,359.65,359.65,,0,0,0,7.85,7.85,-6.67,-6.67,0,0,0,-7.85,0,0,0,0,0
20453003,2045,30,2,3.38091952097577,6.69516331328125,0,1052.95,982.28,988.87,350.98,350.98,,0,0,0,7.85,7.85,-6.67,-6.67,0,0,0,-7.85,0,0,0,0,0
20453004,2045,30,3,3.38091952097577,6.69516331328125,0,1042.19,982.28,988.87,347.40,347.40,,0,0,0,7.85,7.85,-6.67,-6.67,0,0,0,-7.85,0,0,0,0,0
20453005,2045,30,4,3.38091952097577,6.69516331328125,0,1058.19,982.28,988.87,352.73,352.73,,0,0,0,7.85,7.85,-6.67,-6.67,0,0,0,-7.85,0,0,0,0,0
20453006,2045,30,5,3.38091952097577,6.69516331328125,0,1063.24,1209.51,3868.59,354.41,354.41,,0,0,0,7.85,7.85,-6.67,-6.67,0,0,0,-7.85,0,0,0,0,0
20453007,2045,30,6,3.38091952097577,6.69516331328125,0,1044.16,6777.76,7781.21,348.05,348.05,,0,0,31.38,39.23,39.23,0,0,0,0,0,-39.23,0,0,0,0,0
20453008,2045,30,7,3.38091952097577,6.69516331328125,0,1063.73,8047.59,7651.76,354.58,354.58,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453009,2045,30,8,3.38091952097577,6.69516331328125,0,1064.08,6717.58,5829.74,354.69,354.69,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453010,2045,30,9,3.38091952097577,6.69516331328125,0,1058.54,6699.93,4693.20,352.85,352.85,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453011,2045,30,10,3.38091952097577,6.69516331328125,0,1043.85,6963.08,4047.03,347.95,347.95,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453012,2045,30,11,3.38091952097577,6.69516331328125,0,1032.23,7320.50,3756.69,344.08,344.08,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453013,2045,30,12,3.38091952097577,6.69516331328125,0,1020.53,7110.93,3900.17,340.18,340.18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453014,2045,30,13,3.38091952097577,6.69516331328125,0,1010.34,6885.67,4115.77,336.78,336.78,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453015,2045,30,14,3.38091952097577,6.69516331328125,0,992.75,6755.93,4730.63,330.92,330.92,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453016,2045,30,15,3.38091952097577,6.69516331328125,0,963.60,6673.10,5736.12,321.20,321.20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453017,2045,30,16,3.38091952097577,6.69516331328125,0,979.98,7702.74,7204.57,326.66,326.66,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453018,2045,30,17,3.38091952097577,6.69516331328125,0,1027.10,7988.39,8301.00,342.37,342.37,,0,0,0,7.85,7.85,5.12,0,0,0,0,-7.85,0,0,0,0,0
20453019,2045,30,18,3.38091952097577,6.69516331328125,0,1141.47,1640.22,4305.03,380.49,380.49,,0,0,0,7.85,7.85,-6.67,-6.67,0,0,0,-7.85,0,0,0,0,0
20453020,2045,30,19,3.38091952097577,6.69516331328125,0,1226.48,1652.49,1657.16,408.83,408.83,,0,0,0,7.85,7.85,-6.67,-6.67,0,0,0,-7.85,0,0,0,0,0
20453021,2045,30,20,3.38091952097577,6.69516331328125,0,1286.37,1910.58,1914.74,428.79,428.79,,0,0,0,7.85,7.85,-6.67,-6.67,0,0,0,-7.85,0,0,0,0,0
20453022,2045,30,21,3.38091952097577,6.69516331328125,0,1248.35,1727.86,1732.37,416.12,416.12,,0,0,0,7.85,7.85,-6.67,-6.67,0,0,0,-7.85,0,0,0,0,0
20453023,2045,30,22,3.38091952097577,6.69516331328125,0,1186.74,1367.17,1372.52,395.58,395.58,,0,0,0,7.85,7.85,-6.67,-6.67,0,0,0,-7.85,0,0,0,0,0
20453024,2045,30,23,3.38091952097577,6.69516331328125,0,1124.38,982.28,988.87,374.79,374.79,,0,0,0,7.85,7.85,-6.67,-6.67,0,0,0,-7.85,0,0,0,0,0
20453101,2045,31,0,9.04535945348181,6.69516331328125,0,1103.12,982.28,988.87,367.71,367.71,,0,0,0,4.11,4.11,-3.50,-3.50,0,0,0,-4.11,0,0,0,0,0
20453102,2045,31,1,9.04535945348181,6.69516331328125,0,1068.76,982.28,988.87,356.25,356.25,,0,0,0,4.11,4.11,-3.50,-3.50,0,0,0,-4.11,0,0,0,0,0
20453103,2045,31,2,9.04535945348181,6.69516331328125,0,1039.59,982.28,988.87,346.53,346.53,,0,0,0,4.11,4.11,-3.50,-3.50,0,0,0,-4.11,0,0,0,0,0
20453104,2045,31,3,9.04535945348181,6.69516331328125,0,1043.20,982.28,988.87,347.73,347.73,,0,0,0,4.11,4.11,-3.50,-3.50,0,0,0,-4.11,0,0,0,0,0
20453105,2045,31,4,9.04535945348181,6.69516331328125,0,1096.64,982.28,988.87,365.55,365.55,,0,0,0,4.11,4.11,-3.50,-3.50,0,0,0,-4.11,0,0,0,0,0
20453106,2045,31,5,9.04535945348181,6.69516331328125,0,1159.00,1856.67,4516.56,386.33,386.33,,0,0,0,4.11,4.11,-3.50,-3.50,0,0,0,-4.11,0,0,0,0,0
20453107,2045,31,6,9.04535945348181,6.69516331328125,0,1186.09,8737.34,8774.39,395.36,395.36,,0,0,16.45,20.56,20.56,0,0,0,0,0,-20.56,0,0,0,0,0
20453108,2045,31,7,9.04535945348181,6.69516331328125,0,1201.92,7815.18,7112.28,400.64,400.64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453109,2045,31,8,9.04535945348181,6.69516331328125,0,1199.65,6626.99,5889.76,399.88,399.88,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453110,2045,31,9,9.04535945348181,6.69516331328125,0,1201.14,6707.87,5290.12,400.38,400.38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453111,2045,31,10,9.04535945348181,6.69516331328125,0,1198.57,6874.35,5020.14,399.52,399.52,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453112,2045,31,11,9.04535945348181,6.69516331328125,0,1190.28,6968.66,4789.83,396.76,396.76,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453113,2045,31,12,9.04535945348181,6.69516331328125,0,1188.21,6994.78,4643.43,396.07,396.07,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453114,2045,31,13,9.04535945348181,6.69516331328125,0,1189.03,6942.02,4936.40,396.34,396.34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453115,2045,31,14,9.04535945348181,6.69516331328125,0,1159.33,6871.07,5172.10,386.44,386.44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453116,2045,31,15,9.04535945348181,6.69516331328125,0,1120.44,6743.95,5860.45,373.48,373.48,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453117,2045,31,16,9.04535945348181,6.69516331328125,0,1112.45,7721.74,7193.83,370.82,370.82,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453118,2045,31,17,9.04535945348181,6.69516331328125,0,1126.88,8901.11,8774.46,375.63,375.63,,0,0,0,4.11,4.11,13.32,13.32,-13.32,0,0,-4.11,0,0,0,0,0
20453119,2045,31,18,9.04535945348181,6.69516331328125,0,1204.42,3421.74,5638.38,401.47,401.47,,0,0,0,4.11,4.11,-3.50,-3.50,0,0,0,-4.11,0,0,0,0,0
20453120,2045,31,19,9.04535945348181,6.69516331328125,0,1295.22,2018.74,2022.72,431.74,431.74,,0,0,0,4.11,4.11,-3.50,-3.50,0,0,0,-4.11,0,0,0,0,0
20453121,2045,31,20,9.04535945348181,6.69516331328125,0,1342.13,2231.68,2235.34,447.38,447.38,,0,0,0,4.11,4.11,-3.50,-3.50,0,0,0,-4.11,0,0,0,0,0
