timepoint_id	upward_reg_mw	downward_reg_mw	upward_lf_reserves_mw	downward_lf_reserves_mw	min_gen_committed_mw	freq_resp_total_req_mw	freq_resp_partial_req_mw
20221608	294.678166750877	294.678166750877	3491.54220401618	3240.23936828208	0	770	385
20221609	309.033344325776	309.033344325776	3013.03598498955	2699.79853712238	0	770	385
20221610	322.820249125055	322.820249125055	2701.31364148937	2468.98478793175	0	770	385
20221611	332.459783489865	332.459783489865	2940.68923686602	2313.43558771192	0	770	385
20221612	338.835799384566	338.835799384566	3138.16466069449	2273.00726570468	0	770	385
20221613	349.966696494671	349.966696494671	3131.99720071879	2306.48776184436	0	770	385
20221614	355.41590289729	355.41590289729	3037.09516644158	2421.40568111057	0	770	385
20221615	354.934749967423	354.934749967423	2898.68449108471	2642.74674123607	0	770	385
20221616	350.759455659473	350.759455659473	3182.71601419552	2937.8913454946	0	770	385
20221617	338.902494532861	338.902494532861	3804.95250061859	3535.89424438891	0	770	385
20221618	329.078892050315	329.078892050315	3071.58447467216	3514.78644498164	0	770	385
20221619	343.921882297357	343.921882297357	1717.15817418573	2379.66392371367	0	770	385
20221620	341.415013486501	341.415013486501	1757.1741708486	2387.62440637176	0	770	385
20221621	329.919626412374	329.919626412374	1716.81399731603	1718.08496100728	0	770	385
20221622	300.732891055867	300.732891055867	1620.77284695358	1622.09045256048	0	770	385
20221623	273.966314354723	273.966314354723	1337.62322330885	1339.15861430253	0	770	385
20221624	254.20240753105	254.20240753105	1131.85300129706	1133.70183102017	0	770	385
20221701	234.817628043945	234.817628043945	982.128160202711	984.410225822369	0	770	385
20221702	224.937746697907	224.937746697907	982.128160202711	984.410225822369	0	770	385
20221703	218.772298852146	218.772298852146	982.128160202711	984.410225822369	0	770	385
20221704	215.999744848742	215.999744848742	982.128160202711	984.410225822369	0	770	385
20221705	220.644098302599	220.644098302599	1020.96777809663	1886.96068832505	0	770	385
20221706	238.444760448113	238.444760448113	1035.66093707062	1915.59188571421	0	770	385
20221707	268.520596463959	268.520596463959	1166.81554578053	2089.47651450353	0	770	385
20221708	281.872854839506	281.872854839506	3061.59234982525	3402.72871050634	0	770	385
20221709	284.132958918917	284.132958918917	3595.15674381168	3311.89810169779	0	770	385
20221710	287.297591301241	287.297591301241	3070.87296866387	2785.60476520559	0	770	385
20221711	288.190680351468	288.190680351468	2800.54816258047	2617.02148862346	0	770	385
20221712	287.222617722507	287.222617722507	2559.31841288204	2399.06119991446	0	770	385
20221713	286.124843479915	286.124843479915	2546.62894337747	2392.39133625652	0	770	385
20221714	286.567162813969	286.567162813969	2684.97755822283	2547.61605301464	0	770	385
20221715	286.9636941113	286.9636941113	3032.91510300169	2764.906715889	0	770	385
20221716	283.346891866485	283.346891866485	3534.00824518944	3222.89456379873	0	770	385
20221717	287.754843121563	287.754843121563	3172.63723648578	3462.11991767411	0	770	385
20221718	322.6749157114	322.6749157114	1914.46698732421	2703.55554349604	0	770	385
20221719	326.301943650443	326.301943650443	1673.61540056095	2339.65186428122	0	770	385
20221720	324.471157089492	324.471157089492	1675.42092726231	2316.88618969885	0	770	385
20221721	318.251897710011	318.251897710011	1639.60821695666	1640.91343425837	0	770	385
20221722	307.123765634762	307.123765634762	1574.68189986442	1576.0238829147	0	770	385
20221723	282.517135756535	282.517135756535	1409.09398304955	1410.55743104621	0	770	385
20221724	255.998162511642	255.998162511642	1206.87128880432	1208.57424373429	0	770	385
20221801	229.346206120346	229.346206120346	982.128160202711	984.410225822369	0	770	385
20221802	220.598476056902	220.598476056902	982.128160202711	984.410225822369	0	770	385
20221803	216.052780569066	216.052780569066	982.128160202711	984.410225822369	0	770	385
20221804	213.772351189256	213.772351189256	982.128160202711	984.410225822369	0	770	385
20221805	220.06795234483	220.06795234483	1020.96007262457	1886.94448882117	0	770	385
20221806	237.085792380421	237.085792380421	1032.09534988839	1909.00704776839	0	770	385
20221807	264.488617650923	264.488617650923	1129.49649382165	2049.37747633588	0	770	385
20221808	284.228434912834	284.228434912834	2817.52651607379	3269.36775615322	0	770	385
20221809	290.989925371276	290.989925371276	3640.06777335866	3386.68013648567	0	770	385
20221810	295.825912356673	295.825912356673	3233.20446591132	2963.53172843118	0	770	385
20221811	297.52935675458	297.52935675458	2879.39672021428	2724.79078012588	0	770	385
20221812	295.698775808176	295.698775808176	2704.02119882818	2575.32331688717	0	770	385
20221813	293.048886685792	293.048886685792	2707.99343784392	2597.94130672084	0	770	385
20221814	291.003646616738	291.003646616738	2720.53884437802	2622.83834441646	0	770	385
20221815	288.004885454834	288.004885454834	2837.45612222113	2697.12603278755	0	770	385
20221816	283.80481382479	283.80481382479	3297.82207436656	3020.62837726105	0	770	385
20221817	282.241032807179	282.241032807179	3549.43464255671	3568.21497765067	0	770	385
20221818	307.806469115725	307.806469115725	1938.14950049389	2723.42103527382	0	770	385
20221819	326.604692702027	326.604692702027	1575.04431975904	2257.42076420892	0	770	385
20221820	323.284328296427	323.284328296427	1677.62694459056	2318.6559337402	0	770	385
20221821	317.536587109362	317.536587109362	1636.1490285676	1637.45617171553	0	770	385
20221822	308.98248902132	308.98248902132	1578.37785525563	1579.71757680797	0	770	385
20221823	281.661962045746	281.661962045746	1428.37415201745	1429.82173032162	0	770	385
20221824	258.197951096934	258.197951096934	1200.51285442274	1202.22692247604	0	770	385
20221901	230.030779258073	230.030779258073	982.128160202711	984.410225822369	0	770	385
20221902	223.775059595129	223.775059595129	982.128160202711	984.410225822369	0	770	385
20221903	220.436687627811	220.436687627811	982.128160202711	984.410225822369	0	770	385
20221904	222.655686895482	222.655686895482	982.128160202711	984.410225822369	0	770	385
20221905	236.288288848595	236.288288848595	1020.9571243345	1886.93829012755	0	770	385
20221906	258.799260369614	258.799260369614	1048.23458211316	1927.5707183388	0	770	385
20221907	273.126909539783	273.126909539783	2266.61932068534	2855.88672107219	0	770	385
20221908	280.458368557644	280.458368557644	3517.25200803345	3438.29673157923	0	770	385
20221909	285.119306340388	285.119306340388	3163.96513592754	2815.75680990546	0	770	385
20221910	290.269753795741	290.269753795741	2585.39520143095	2448.69202620711	0	770	385
20221911	292.426549014471	292.426549014471	2427.2386636759	2163.82668103991	0	770	385
20221912	291.131044608843	291.131044608843	2638.98246768682	1912.60077049778	0	770	385
20221913	291.374089940537	291.374089940537	2800.77671390248	1815.20771581505	0	770	385
20221914	289.299717053222	289.299717053222	2537.99074223742	1975.94054411183	0	770	385
20221915	283.980535250078	283.980535250078	2406.98404310399	2209.01082573453	0	770	385
20221916	276.536535592813	276.536535592813	2734.875516175	2499.86212472938	0	770	385
20221917	271.006830435285	271.006830435285	3425.04452122294	3082.47100175754	0	770	385
20221918	269.248651795646	269.248651795646	2939.79354410764	3339.50619256718	0	770	385
20221919	285.337764899378	285.337764899378	1171.34841222833	2021.95335555862	0	770	385
20221920	296.069376781546	296.069376781546	1233.72458260483	1990.46934306514	0	770	385
20221921	293.221946342401	293.221946342401	1249.24263425414	1250.87649591347	0	770	385
20221922	278.345477703559	278.345477703559	1210.42405724609	1212.12089212678	0	770	385
20221923	256.735212323883	256.735212323883	1127.91804186825	1129.77551999444	0	770	385
20221924	238.735201894089	238.735201894089	982.128160202711	984.410225822369	0	770	385
20222001	235.36190786896	235.36190786896	982.128160202711	984.410225822369	0	770	385
20222002	228.577659072059	228.577659072059	982.128160202711	984.410225822369	0	770	385
20222003	225.389370765191	225.389370765191	982.128160202711	984.410225822369	0	770	385
20222004	228.407045321908	228.407045321908	982.128160202711	984.410225822369	0	770	385
20222005	241.869144244915	241.869144244915	1021.83802660013	1888.30617167181	0	770	385
20222006	256.813033316776	256.813033316776	1667.4390456916	2419.02082669962	0	770	385
20222007	275.991544906951	275.991544906951	2884.11697547429	3226.90861519636	0	770	385
20222008	287.360927260708	287.360927260708	3477.8621755871	3242.67798814119	0	770	385
20222009	294.154572932698	294.154572932698	3039.72001044679	2697.75129898515	0	770	385
20222010	299.838974627242	299.838974627242	2633.70865478646	2440.17923146195	0	770	385
20222011	302.088360069839	302.088360069839	2802.70344041102	2178.3182999542	0	770	385
20222012	301.972243647911	301.972243647911	2988.0187857406	2112.61060500046	0	770	385
20222013	304.42927442957	304.42927442957	3056.15094018431	2107.93829860564	0	770	385
20222014	304.002766061288	304.002766061288	2984.73541247344	2175.72255805557	0	770	385
20222015	301.178154183133	301.178154183133	2720.71781627985	2395.55643791711	0	770	385
