hydro_resource	day_id	hydro_energy_budget	min_hydro	max_hydro
NW_Hydro_for_CAISO	11	0.672647041791742	0	0.816159522013807
NW_Hydro_for_CAISO	12	0.672647041791742	0	0.816159522013807
NW_Hydro_for_CAISO	13	0.421515134291627	0	0.647536808903481
NW_Hydro_for_CAISO	14	0.493924504387437	0	0.704732468296836
NW_Hydro_for_CAISO	15	0.376833858925681	0	0.607109328359886
NW_Hydro_for_CAISO	16	0.304058908236828	0	0.529688997381393
NW_Hydro_for_CAISO	17	0.392053856490423	0	0.621394919827894
NW_Hydro_for_CAISO	18	0.487501883875397	0	0.700010201035408
NW_Hydro_for_CAISO	19	0.606664210279924	0	0.778909193739004
NW_Hydro_for_CAISO	20	0.625070725317596	0	0.789693109160621
NW_Hydro_for_CAISO	21	0.585725143424118	0	0.766236360692557
NW_Hydro_for_CAISO	22	0.734170255076713	0	0.817419399526843
NW_Hydro_for_CAISO	23	0.301675402099844	0	0.526849600022976
NW_Hydro_for_CAISO	24	0.298680638386752	0	0.523250059130111
NW_Hydro_for_CAISO	25	0.348248271605118	0	0.57864670661322
NW_Hydro_for_CAISO	26	0.418698666760747	0	0.645117973053906
NW_Hydro_for_CAISO	27	0.487501883875397	0	0.700010201035408
NW_Hydro_for_CAISO	28	0.487501883875397	0	0.700010201035408
NW_Hydro_for_CAISO	29	0.59944186694249	0	0.774588160098969
NW_Hydro_for_CAISO	30	0.389283290114372	0	0.618836205864133
NW_Hydro_for_CAISO	31	0.606664210279924	0	0.778909193739004
NW_Hydro_for_CAISO	32	0.606664210279924	0	0.778909193739004
NW_Hydro_for_CAISO	33	0.389283290114372	0	0.618836205864133
NW_Hydro_for_CAISO	34	0.606664210279924	0	0.778909193739004
NW_Hydro_for_CAISO	35	0.672647041791742	0	0.816159522013807
NW_Hydro_for_CAISO	36	0.3564797045638	0	0.587075463281626
NW_Hydro_for_CAISO	37	0.355108968152349	0	0.585685461707328
