resource	day_id	hr_of_day	cap_factor	downward_lf_req	upward_lf_req
Riverside_Palm_Springs_Solar	14	14	0.892665308990328	0	0
Riverside_Palm_Springs_Solar	14	15	0.868113837260448	0	0
Riverside_Palm_Springs_Solar	14	16	0.764976821235259	0	0
Riverside_Palm_Springs_Solar	14	17	0.493593461187901	0	0
Riverside_Palm_Springs_Solar	14	18	1.37002539379673E-02	0	0
Riverside_Palm_Springs_Solar	14	19	0	0	0
Riverside_Palm_Springs_Solar	14	20	0	0	0
Riverside_Palm_Springs_Solar	14	21	0	0	0
Riverside_Palm_Springs_Solar	14	22	0	0	0
Riverside_Palm_Springs_Solar	14	23	0	0	0
Riverside_Palm_Springs_Solar	15	0	0	0	0
Riverside_Palm_Springs_Solar	15	1	0	0	0
Riverside_Palm_Springs_Solar	15	2	0	0	0
Riverside_Palm_Springs_Solar	15	3	0	0	0
Riverside_Palm_Springs_Solar	15	4	0	0	0
Riverside_Palm_Springs_Solar	15	5	0	0	0
Riverside_Palm_Springs_Solar	15	6	0.282423616069681	0	0
Riverside_Palm_Springs_Solar	15	7	0.663752663166779	0	0
Riverside_Palm_Springs_Solar	15	8	0.800338536227495	0	0
Riverside_Palm_Springs_Solar	15	9	0.705282296436287	0	0
Riverside_Palm_Springs_Solar	15	10	0.79271548547546	0	0
Riverside_Palm_Springs_Solar	15	11	0.75030341823759	0	0
Riverside_Palm_Springs_Solar	15	12	0.7171705933914	0	0
Riverside_Palm_Springs_Solar	15	13	0.728199523469087	0	0
Riverside_Palm_Springs_Solar	15	14	0.735028243655941	0	0
Riverside_Palm_Springs_Solar	15	15	0.736864611907777	0	0
Riverside_Palm_Springs_Solar	15	16	0.615017488811458	0	0
Riverside_Palm_Springs_Solar	15	17	0.234507328918888	0	0
Riverside_Palm_Springs_Solar	15	18	0	0	0
Riverside_Palm_Springs_Solar	15	19	0	0	0
Riverside_Palm_Springs_Solar	15	20	0	0	0
Riverside_Palm_Springs_Solar	15	21	0	0	0
Riverside_Palm_Springs_Solar	15	22	0	0	0
Riverside_Palm_Springs_Solar	15	23	0	0	0
Riverside_Palm_Springs_Solar	16	0	0	0	0
Riverside_Palm_Springs_Solar	16	1	0	0	0
Riverside_Palm_Springs_Solar	16	2	0	0	0
Riverside_Palm_Springs_Solar	16	3	0	0	0
Riverside_Palm_Springs_Solar	16	4	0	0	0
Riverside_Palm_Springs_Solar	16	5	0	0	0
Riverside_Palm_Springs_Solar	16	6	0.217667652566937	0	0
Riverside_Palm_Springs_Solar	16	7	0.70959271498717	0	0
Riverside_Palm_Springs_Solar	16	8	0.886353889252054	0	0
Riverside_Palm_Springs_Solar	16	9	0.890360314470446	0	0
Riverside_Palm_Springs_Solar	16	10	0.862907201439962	0	0
Riverside_Palm_Springs_Solar	16	11	0.836032928316012	0	0
Riverside_Palm_Springs_Solar	16	12	0.823659751491072	0	0
Riverside_Palm_Springs_Solar	16	13	0.825588261654349	0	0
Riverside_Palm_Springs_Solar	16	14	0.824301655253032	0	0
Riverside_Palm_Springs_Solar	16	15	0.767801077707979	0	0
Riverside_Palm_Springs_Solar	16	16	0.541464325077654	0	0
Riverside_Palm_Springs_Solar	16	17	0	0	0
Riverside_Palm_Springs_Solar	16	18	0	0	0
Riverside_Palm_Springs_Solar	16	19	0	0	0
Riverside_Palm_Springs_Solar	16	20	0	0	0
Riverside_Palm_Springs_Solar	16	21	0	0	0
Riverside_Palm_Springs_Solar	16	22	0	0	0
Riverside_Palm_Springs_Solar	16	23	0	0	0
Riverside_Palm_Springs_Solar	17	0	0	0	0
Riverside_Palm_Springs_Solar	17	1	0	0	0
Riverside_Palm_Springs_Solar	17	2	0	0	0
Riverside_Palm_Springs_Solar	17	3	0	0	0
Riverside_Palm_Springs_Solar	17	4	0	0	0
Riverside_Palm_Springs_Solar	17	5	0	0	0
Riverside_Palm_Springs_Solar	17	6	0	0	0
Riverside_Palm_Springs_Solar	17	7	0.187539324529654	0	0
Riverside_Palm_Springs_Solar	17	8	0.489307411091438	0	0
Riverside_Palm_Springs_Solar	17	9	0.628298872974161	0	0
Riverside_Palm_Springs_Solar	17	10	0.562251107573035	0	0
Riverside_Palm_Springs_Solar	17	11	0.557136253225136	0	0
Riverside_Palm_Springs_Solar	17	12	0.556157239566409	0	0
Riverside_Palm_Springs_Solar	17	13	0.478870465985877	0	0
Riverside_Palm_Springs_Solar	17	14	0.280165218726332	0	0
Riverside_Palm_Springs_Solar	17	15	0.422059866220879	0	0
Riverside_Palm_Springs_Solar	17	16	1.19317417852091E-02	0	0
Riverside_Palm_Springs_Solar	17	17	0	0	0
Riverside_Palm_Springs_Solar	17	18	0	0	0
Riverside_Palm_Springs_Solar	17	19	0	0	0
Riverside_Palm_Springs_Solar	17	20	0	0	0
Riverside_Palm_Springs_Solar	17	21	0	0	0
Riverside_Palm_Springs_Solar	17	22	0	0	0
Riverside_Palm_Springs_Solar	17	23	0	0	0
Riverside_Palm_Springs_Solar	18	0	0	0	0
Riverside_Palm_Springs_Solar	18	1	0	0	0
Riverside_Palm_Springs_Solar	18	2	0	0	0
Riverside_Palm_Springs_Solar	18	3	0	0	0
Riverside_Palm_Springs_Solar	18	4	0	0	0
Riverside_Palm_Springs_Solar	18	5	0	0	0
Riverside_Palm_Springs_Solar	18	6	0	0	0
Riverside_Palm_Springs_Solar	18	7	0.11854954170652	0	0
Riverside_Palm_Springs_Solar	18	8	0.537164119292848	0	0
Riverside_Palm_Springs_Solar	18	9	0.678105862044736	0	0
Riverside_Palm_Springs_Solar	18	10	0.676261607948371	0	0
Riverside_Palm_Springs_Solar	18	11	0.614300237398117	0	0
Riverside_Palm_Springs_Solar	18	12	0.576685325538034	0	0
Riverside_Palm_Springs_Solar	18	13	0.564957770371957	0	0
Riverside_Palm_Springs_Solar	18	14	0.468999357108876	0	0
Riverside_Palm_Springs_Solar	18	15	0.502191746964825	0	0
Riverside_Palm_Springs_Solar	18	16	0.280474440413575	0	0
Riverside_Palm_Springs_Solar	18	17	0	0	0
Riverside_Palm_Springs_Solar	18	18	0	0	0
Riverside_Palm_Springs_Solar	18	19	0	0	0
Riverside_Palm_Springs_Solar	18	20	0	0	0
Riverside_Palm_Springs_Solar	18	21	0	0	0
Riverside_Palm_Springs_Solar	18	22	0	0	0
Riverside_Palm_Springs_Solar	18	23	0	0	0
Riverside_Palm_Springs_Solar	19	0	0	0	0
Riverside_Palm_Springs_Solar	19	1	0	0	0
Riverside_Palm_Springs_Solar	19	2	0	0	0
Riverside_Palm_Springs_Solar	19	3	0	0	0
Riverside_Palm_Springs_Solar	19	4	0	0	0
Riverside_Palm_Springs_Solar	19	5	0	0	0
Riverside_Palm_Springs_Solar	19	6	0.282204858560543	0	0
Riverside_Palm_Springs_Solar	19	7	0.709821949119559	0	0
Riverside_Palm_Springs_Solar	19	8	0.908076237589004	0	0
Riverside_Palm_Springs_Solar	19	9	0.928840561358474	0	0
Riverside_Palm_Springs_Solar	19	10	0.9029046678888	0	0
Riverside_Palm_Springs_Solar	19	11	0.875103110055726	0	0
Riverside_Palm_Springs_Solar	19	12	0.87081201182394	0	0
Riverside_Palm_Springs_Solar	19	13	0.883557020158075	0	0
Riverside_Palm_Springs_Solar	19	14	0.887776555346442	0	0
Riverside_Palm_Springs_Solar	19	15	0.839841578146701	0	0
Riverside_Palm_Springs_Solar	19	16	0.690890615234438	0	0
Riverside_Palm_Springs_Solar	19	17	0.231786540302245	0	0
Riverside_Palm_Springs_Solar	19	18	0	0	0
Riverside_Palm_Springs_Solar	19	19	0	0	0
Riverside_Palm_Springs_Solar	19	20	0	0	0
Riverside_Palm_Springs_Solar	19	21	0	0	0
Riverside_Palm_Springs_Solar	19	22	0	0	0
Riverside_Palm_Springs_Solar	19	23	0	0	0
Riverside_Palm_Springs_Solar	20	0	0	0	0
Riverside_Palm_Springs_Solar	20	1	0	0	0
Riverside_Palm_Springs_Solar	20	2	0	0	0
Riverside_Palm_Springs_Solar	20	3	0	0	0
Riverside_Palm_Springs_Solar	20	4	0	0	0
Riverside_Palm_Springs_Solar	20	5	5.57192865025946E-02	0	0
Riverside_Palm_Springs_Solar	20	6	0.458968343815976	0	0
Riverside_Palm_Springs_Solar	20	7	0.822527462703425	0	0
Riverside_Palm_Springs_Solar	20	8	0.957201969347217	0	0
Riverside_Palm_Springs_Solar	20	9	0.980047513854105	0	0
Riverside_Palm_Springs_Solar	20	10	0.974468513831642	0	0
Riverside_Palm_Springs_Solar	20	11	0.964746279145073	0	0
Riverside_Palm_Springs_Solar	20	12	0.956259644779301	0	0
Riverside_Palm_Springs_Solar	20	13	0.939444007309229	0	0
Riverside_Palm_Springs_Solar	20	14	0.930157685579845	0	0
Riverside_Palm_Springs_Solar	20	15	0.877480773827773	0	0
Riverside_Palm_Springs_Solar	20	16	0.717567267302239	0	0
Riverside_Palm_Springs_Solar	20	17	0.333578978016264	0	0
Riverside_Palm_Springs_Solar	20	18	0	0	0
Riverside_Palm_Springs_Solar	20	19	0	0	0
Riverside_Palm_Springs_Solar	20	20	0	0	0
Riverside_Palm_Springs_Solar	20	21	0	0	0
Riverside_Palm_Springs_Solar	20	22	0	0	0
Riverside_Palm_Springs_Solar	20	23	0	0	0
Riverside_Palm_Springs_Solar	21	0	0	0	0
Riverside_Palm_Springs_Solar	21	1	0	0	0
Riverside_Palm_Springs_Solar	21	2	0	0	0
Riverside_Palm_Springs_Solar	21	3	0	0	0
Riverside_Palm_Springs_Solar	21	4	0	0	0
Riverside_Palm_Springs_Solar	21	5	0.133423996899258	0	0
Riverside_Palm_Springs_Solar	21	6	0.526526866766423	0	0
Riverside_Palm_Springs_Solar	21	7	0.812030229719023	0	0
Riverside_Palm_Springs_Solar	21	8	0.894484861076979	0	0
Riverside_Palm_Springs_Solar	21	9	0.913467790489585	0	0
Riverside_Palm_Springs_Solar	21	10	0.906926086168673	0	0
Riverside_Palm_Springs_Solar	21	11	0.898036893379288	0	0
Riverside_Palm_Springs_Solar	21	12	0.888243509855276	0	0
Riverside_Palm_Springs_Solar	21	13	0.870985695558329	0	0
Riverside_Palm_Springs_Solar	21	14	0.856434744193481	0	0
Riverside_Palm_Springs_Solar	21	15	0.808171877162674	0	0
Riverside_Palm_Springs_Solar	21	16	0.683193299143271	0	0
Riverside_Palm_Springs_Solar	21	17	0.397657779469089	0	0
Riverside_Palm_Springs_Solar	21	18	1.07709514445752E-02	0	0
Riverside_Palm_Springs_Solar	21	19	0	0	0
Riverside_Palm_Springs_Solar	21	20	0	0	0
Riverside_Palm_Springs_Solar	21	21	0	0	0
Riverside_Palm_Springs_Solar	21	22	0	0	0
Riverside_Palm_Springs_Solar	21	23	0	0	0
Riverside_Palm_Springs_Solar	22	0	0	0	0
Riverside_Palm_Springs_Solar	22	1	0	0	0
Riverside_Palm_Springs_Solar	22	2	0	0	0
Riverside_Palm_Springs_Solar	22	3	0	0	0
Riverside_Palm_Springs_Solar	22	4	0	0	0
Riverside_Palm_Springs_Solar	22	5	0.173407002979397	0	0
Riverside_Palm_Springs_Solar	22	6	0.601817122740109	0	0
Riverside_Palm_Springs_Solar	22	7	0.869166051868434	0	0
Riverside_Palm_Springs_Solar	22	8	0.943090069346366	0	0
Riverside_Palm_Springs_Solar	22	9	0.956252613234595	0	0
Riverside_Palm_Springs_Solar	22	10	0.949632810177904	0	0
Riverside_Palm_Springs_Solar	22	11	0.950028545155486	0	0
Riverside_Palm_Springs_Solar	22	12	0.947765586567972	0	0
Riverside_Palm_Springs_Solar	22	13	0.945311604349289	0	0
Riverside_Palm_Springs_Solar	22	14	0.93574101086855	0	0
Riverside_Palm_Springs_Solar	22	15	0.905721661817329	0	0
Riverside_Palm_Springs_Solar	22	16	0.79229393730098	0	0
Riverside_Palm_Springs_Solar	22	17	0.545241954266131	0	0
Riverside_Palm_Springs_Solar	22	18	6.39846213691924E-02	0	0
Riverside_Palm_Springs_Solar	22	19	0	0	0
Riverside_Palm_Springs_Solar	22	20	0	0	0
Riverside_Palm_Springs_Solar	22	21	0	0	0
Riverside_Palm_Springs_Solar	22	22	0	0	0
Riverside_Palm_Springs_Solar	22	23	0	0	0
Riverside_Palm_Springs_Solar	23	0	0	0	0
Riverside_Palm_Springs_Solar	23	1	0	0	0
Riverside_Palm_Springs_Solar	23	2	0	0	0
Riverside_Palm_Springs_Solar	23	3	0	0	0
Riverside_Palm_Springs_Solar	23	4	0	0	0
Riverside_Palm_Springs_Solar	23	5	9.83960831344238E-03	0	0
Riverside_Palm_Springs_Solar	23	6	0.325674003343858	0	0
Riverside_Palm_Springs_Solar	23	7	0.706918241767515	0	0
Riverside_Palm_Springs_Solar	23	8	0.83482679934777	0	0
Riverside_Palm_Springs_Solar	23	9	0.614785267616747	0	0
Riverside_Palm_Springs_Solar	23	10	0.883239008542107	0	0
Riverside_Palm_Springs_Solar	23	11	0.872554425017505	0	0
Riverside_Palm_Springs_Solar	23	12	0.846237311701758	0	0
Riverside_Palm_Springs_Solar	23	13	0.77528350652709	0	0
Riverside_Palm_Springs_Solar	23	14	0.671478078553209	0	0
Riverside_Palm_Springs_Solar	23	15	0.699710357829153	0	0
Riverside_Palm_Springs_Solar	23	16	0.567313695300114	0	0
Riverside_Palm_Springs_Solar	23	17	0.341507434981269	0	0
Riverside_Palm_Springs_Solar	23	18	9.07474511806647E-04	0	0
Riverside_Palm_Springs_Solar	23	19	0	0	0
Riverside_Palm_Springs_Solar	23	20	0	0	0
Riverside_Palm_Springs_Solar	23	21	0	0	0
Riverside_Palm_Springs_Solar	23	22	0	0	0
Riverside_Palm_Springs_Solar	23	23	0	0	0
Riverside_Palm_Springs_Solar	24	0	0	0	0
Riverside_Palm_Springs_Solar	24	1	0	0	0
Riverside_Palm_Springs_Solar	24	2	0	0	0
Riverside_Palm_Springs_Solar	24	3	0	0	0
Riverside_Palm_Springs_Solar	24	4	0	0	0
Riverside_Palm_Springs_Solar	24	5	0	0	0
Riverside_Palm_Springs_Solar	24	6	0.010868181318838	0	0
Riverside_Palm_Springs_Solar	24	7	0.454816501433946	0	0
Riverside_Palm_Springs_Solar	24	8	0.742998848070307	0	0
Riverside_Palm_Springs_Solar	24	9	0.748281176050029	0	0
Riverside_Palm_Springs_Solar	24	10	0.701540972998957	0	0
Riverside_Palm_Springs_Solar	24	11	0.665921217640988	0	0
Riverside_Palm_Springs_Solar	24	12	0.656186030056504	0	0
Riverside_Palm_Springs_Solar	24	13	0.670437643923333	0	0
Riverside_Palm_Springs_Solar	24	14	0.665886873394099	0	0
Riverside_Palm_Springs_Solar	24	15	0.55170390402305	0	0
Riverside_Palm_Springs_Solar	24	16	0.141245705218068	0	0
Riverside_Palm_Springs_Solar	24	17	0	0	0
Riverside_Palm_Springs_Solar	24	18	0	0	0
Riverside_Palm_Springs_Solar	24	19	0	0	0
Riverside_Palm_Springs_Solar	24	20	0	0	0
Riverside_Palm_Springs_Solar	24	21	0	0	0
Riverside_Palm_Springs_Solar	24	22	0	0	0
Riverside_Palm_Springs_Solar	24	23	0	0	0
Riverside_Palm_Springs_Solar	25	0	0	0	0
Riverside_Palm_Springs_Solar	25	1	0	0	0
Riverside_Palm_Springs_Solar	25	2	0	0	0
Riverside_Palm_Springs_Solar	25	3	0	0	0
Riverside_Palm_Springs_Solar	25	4	0	0	0
Riverside_Palm_Springs_Solar	25	5	0	0	0
Riverside_Palm_Springs_Solar	25	6	0	0	0
Riverside_Palm_Springs_Solar	25	7	0.214698881023399	0	0
Riverside_Palm_Springs_Solar	25	8	0.547129150370434	0	0
Riverside_Palm_Springs_Solar	25	9	0.740726519068289	0	0
Riverside_Palm_Springs_Solar	25	10	0.746587430067186	0	0
Riverside_Palm_Springs_Solar	25	11	0.708863616884661	0	0
Riverside_Palm_Springs_Solar	25	12	0.700209412305384	0	0
Riverside_Palm_Springs_Solar	25	13	0.731168340814247	0	0
Riverside_Palm_Springs_Solar	25	14	0.740794951670395	0	0
Riverside_Palm_Springs_Solar	25	15	0.628413961498358	0	0
Riverside_Palm_Springs_Solar	25	16	0.137669620094257	0	0
Riverside_Palm_Springs_Solar	25	17	0	0	0
Riverside_Palm_Springs_Solar	25	18	0	0	0
Riverside_Palm_Springs_Solar	25	19	0	0	0
Riverside_Palm_Springs_Solar	25	20	0	0	0
Riverside_Palm_Springs_Solar	25	21	0	0	0
Riverside_Palm_Springs_Solar	25	22	0	0	0
Riverside_Palm_Springs_Solar	25	23	0	0	0
Riverside_Palm_Springs_Solar	26	0	0	0	0
Riverside_Palm_Springs_Solar	26	1	0	0	0
Riverside_Palm_Springs_Solar	26	2	0	0	0
Riverside_Palm_Springs_Solar	26	3	0	0	0
Riverside_Palm_Springs_Solar	26	4	0	0	0
Riverside_Palm_Springs_Solar	26	5	0	0	0
Riverside_Palm_Springs_Solar	26	6	0	0	0
Riverside_Palm_Springs_Solar	26	7	0.106371545507812	0	0
Riverside_Palm_Springs_Solar	26	8	0.37692603658405	0	0
Riverside_Palm_Springs_Solar	26	9	0.633000388590528	0	0
Riverside_Palm_Springs_Solar	26	10	0.665784216027597	0	0
Riverside_Palm_Springs_Solar	26	11	0.639054921964812	0	0
Riverside_Palm_Springs_Solar	26	12	0.619700967549838	0	0
Riverside_Palm_Springs_Solar	26	13	0.639121881945193	0	0
Riverside_Palm_Springs_Solar	26	14	0.647074202551087	0	0
Riverside_Palm_Springs_Solar	26	15	0.531975219652741	0	0
Riverside_Palm_Springs_Solar	26	16	2.27280354665227E-02	0	0
Riverside_Palm_Springs_Solar	26	17	0	0	0
Riverside_Palm_Springs_Solar	26	18	0	0	0
Riverside_Palm_Springs_Solar	26	19	0	0	0
Riverside_Palm_Springs_Solar	26	20	0	0	0
Riverside_Palm_Springs_Solar	26	21	0	0	0
Riverside_Palm_Springs_Solar	26	22	0	0	0
Riverside_Palm_Springs_Solar	26	23	0	0	0
Riverside_Palm_Springs_Solar	27	0	0	0	0
Riverside_Palm_Springs_Solar	27	1	0	0	0
Riverside_Palm_Springs_Solar	27	2	0	0	0
Riverside_Palm_Springs_Solar	27	3	0	0	0
Riverside_Palm_Springs_Solar	27	4	0	0	0
Riverside_Palm_Springs_Solar	27	5	0	0	0
Riverside_Palm_Springs_Solar	27	6	0	0	0
Riverside_Palm_Springs_Solar	27	7	6.31325449152063E-02	0	0
Riverside_Palm_Springs_Solar	27	8	0.521992911406686	0	0
Riverside_Palm_Springs_Solar	27	9	0.681607063507515	0	0
Riverside_Palm_Springs_Solar	27	10	0.653837366676852	0	0
Riverside_Palm_Springs_Solar	27	11	0.624185298843223	0	0
Riverside_Palm_Springs_Solar	27	12	0.604259265239436	0	0
Riverside_Palm_Springs_Solar	27	13	0.627968535743365	0	0
Riverside_Palm_Springs_Solar	27	14	0.646666047368371	0	0
Riverside_Palm_Springs_Solar	27	15	0.566601403405914	0	0
Riverside_Palm_Springs_Solar	27	16	0.156205204066484	0	0
Riverside_Palm_Springs_Solar	27	17	0	0	0
Riverside_Palm_Springs_Solar	27	18	0	0	0
Riverside_Palm_Springs_Solar	27	19	0	0	0
Riverside_Palm_Springs_Solar	27	20	0	0	0
Riverside_Palm_Springs_Solar	27	21	0	0	0
Riverside_Palm_Springs_Solar	27	22	0	0	0
Riverside_Palm_Springs_Solar	27	23	0	0	0
Riverside_Palm_Springs_Solar	28	0	0	0	0
Riverside_Palm_Springs_Solar	28	1	0	0	0
Riverside_Palm_Springs_Solar	28	2	0	0	0
Riverside_Palm_Springs_Solar	28	3	0	0	0
Riverside_Palm_Springs_Solar	28	4	0	0	0
Riverside_Palm_Springs_Solar	28	5	0	0	0
Riverside_Palm_Springs_Solar	28	6	0	0	0
Riverside_Palm_Springs_Solar	28	7	6.38745760018816E-02	0	0
Riverside_Palm_Springs_Solar	28	8	0.274557116751356	0	0
Riverside_Palm_Springs_Solar	28	9	0.454207579818456	0	0
Riverside_Palm_Springs_Solar	28	10	0.53037431156686	0	0
Riverside_Palm_Springs_Solar	28	11	0.630933089554904	0	0
Riverside_Palm_Springs_Solar	28	12	0.4345555454587	0	0
Riverside_Palm_Springs_Solar	28	13	0.465140363329815	0	0
Riverside_Palm_Springs_Solar	28	14	0.417466215416328	0	0
Riverside_Palm_Springs_Solar	28	15	0.161744399492134	0	0
Riverside_Palm_Springs_Solar	28	16	4.42904395600753E-02	0	0
Riverside_Palm_Springs_Solar	28	17	0	0	0
Riverside_Palm_Springs_Solar	28	18	0	0	0
Riverside_Palm_Springs_Solar	28	19	0	0	0
Riverside_Palm_Springs_Solar	28	20	0	0	0
Riverside_Palm_Springs_Solar	28	21	0	0	0
Riverside_Palm_Springs_Solar	28	22	0	0	0
Riverside_Palm_Springs_Solar	28	23	0	0	0
Riverside_Palm_Springs_Solar	29	0	0	0	0
Riverside_Palm_Springs_Solar	29	1	0	0	0
Riverside_Palm_Springs_Solar	29	2	0	0	0
Riverside_Palm_Springs_Solar	29	3	0	0	0
Riverside_Palm_Springs_Solar	29	4	0	0	0
Riverside_Palm_Springs_Solar	29	5	0	0	0
Riverside_Palm_Springs_Solar	29	6	0.202565443829034	0	0
Riverside_Palm_Springs_Solar	29	7	0.670191682241942	0	0
Riverside_Palm_Springs_Solar	29	8	0.912254264559347	0	0
Riverside_Palm_Springs_Solar	29	9	0.940279299460029	0	0
Riverside_Palm_Springs_Solar	29	10	0.914706506316383	0	0
Riverside_Palm_Springs_Solar	29	11	0.890293539687929	0	0
Riverside_Palm_Springs_Solar	29	12	0.871950927907191	0	0
Riverside_Palm_Springs_Solar	29	13	0.875269280332689	0	0
Riverside_Palm_Springs_Solar	29	14	0.872284178519438	0	0
Riverside_Palm_Springs_Solar	29	15	0.819956616649839	0	0
Riverside_Palm_Springs_Solar	29	16	0.629336910984367	0	0
Riverside_Palm_Springs_Solar	29	17	0.133895320484581	0	0
Riverside_Palm_Springs_Solar	29	18	0	0	0
Riverside_Palm_Springs_Solar	29	19	0	0	0
Riverside_Palm_Springs_Solar	29	20	0	0	0
Riverside_Palm_Springs_Solar	29	21	0	0	0
Riverside_Palm_Springs_Solar	29	22	0	0	0
Riverside_Palm_Springs_Solar	29	23	0	0	0
Riverside_Palm_Springs_Solar	30	0	0	0	0
Riverside_Palm_Springs_Solar	30	1	0	0	0
Riverside_Palm_Springs_Solar	30	2	0	0	0
Riverside_Palm_Springs_Solar	30	3	0	0	0
Riverside_Palm_Springs_Solar	30	4	0	0	0
Riverside_Palm_Springs_Solar	30	5	0	0	0
Riverside_Palm_Springs_Solar	30	6	0.254155759885796	0	0
Riverside_Palm_Springs_Solar	30	7	0.809593596358306	0	0
Riverside_Palm_Springs_Solar	30	8	0.980040110917984	0	0
Riverside_Palm_Springs_Solar	30	9	0.995435455016839	0	0
Riverside_Palm_Springs_Solar	30	10	0.972530850313724	0	0
Riverside_Palm_Springs_Solar	30	11	0.952246485726749	0	0
Riverside_Palm_Springs_Solar	30	12	0.949347144464132	0	0
Riverside_Palm_Springs_Solar	30	13	0.9470312531409	0	0
Riverside_Palm_Springs_Solar	30	14	0.947210128389605	0	0
Riverside_Palm_Springs_Solar	30	15	0.907175843410587	0	0
Riverside_Palm_Springs_Solar	30	16	0.761088846977551	0	0
Riverside_Palm_Springs_Solar	30	17	0.285390544595767	0	0
Riverside_Palm_Springs_Solar	30	18	0	0	0
Riverside_Palm_Springs_Solar	30	19	0	0	0
Riverside_Palm_Springs_Solar	30	20	0	0	0
Riverside_Palm_Springs_Solar	30	21	0	0	0
Riverside_Palm_Springs_Solar	30	22	0	0	0
Riverside_Palm_Springs_Solar	30	23	0	0	0
Riverside_Palm_Springs_Solar	31	0	0	0	0
Riverside_Palm_Springs_Solar	31	1	0	0	0
Riverside_Palm_Springs_Solar	31	2	0	0	0
Riverside_Palm_Springs_Solar	31	3	0	0	0
Riverside_Palm_Springs_Solar	31	4	0	0	0
Riverside_Palm_Springs_Solar	31	5	0	0	0
Riverside_Palm_Springs_Solar	31	6	0.396629791927908	0	0
Riverside_Palm_Springs_Solar	31	7	0.885665874209032	0	0
Riverside_Palm_Springs_Solar	31	8	0.990146817365806	0	0
Riverside_Palm_Springs_Solar	31	9	0.995575996299081	0	0
Riverside_Palm_Springs_Solar	31	10	0.995547486780594	0	0
Riverside_Palm_Springs_Solar	31	11	0.986774293569415	0	0
Riverside_Palm_Springs_Solar	31	12	0.972624127308847	0	0
Riverside_Palm_Springs_Solar	31	13	0.963754954806831	0	0
Riverside_Palm_Springs_Solar	31	14	0.95524092011838	0	0
Riverside_Palm_Springs_Solar	31	15	0.908995811694589	0	0
Riverside_Palm_Springs_Solar	31	16	0.765524789852697	0	0
Riverside_Palm_Springs_Solar	31	17	0.342474852864063	0	0
Riverside_Palm_Springs_Solar	31	18	0	0	0
Riverside_Palm_Springs_Solar	31	19	0	0	0
Riverside_Palm_Springs_Solar	31	20	0	0	0
Riverside_Palm_Springs_Solar	31	21	0	0	0
Riverside_Palm_Springs_Solar	31	22	0	0	0
Riverside_Palm_Springs_Solar	31	23	0	0	0
Riverside_Palm_Springs_Solar	32	0	0	0	0
Riverside_Palm_Springs_Solar	32	1	0	0	0
Riverside_Palm_Springs_Solar	32	2	0	0	0
Riverside_Palm_Springs_Solar	32	3	0	0	0
Riverside_Palm_Springs_Solar	32	4	0	0	0
Riverside_Palm_Springs_Solar	32	5	0	0	0
Riverside_Palm_Springs_Solar	32	6	0.351423898416877	0	0
Riverside_Palm_Springs_Solar	32	7	0.657839624943305	0	0
Riverside_Palm_Springs_Solar	32	8	0.836179709571444	0	0
Riverside_Palm_Springs_Solar	32	9	0.901194619515492	0	0
Riverside_Palm_Springs_Solar	32	10	0.826339566573846	0	0
Riverside_Palm_Springs_Solar	32	11	0.840589022785991	0	0
Riverside_Palm_Springs_Solar	32	12	0.782870274428789	0	0
Riverside_Palm_Springs_Solar	32	13	0.563669386668559	0	0
Riverside_Palm_Springs_Solar	32	14	0.703019074987288	0	0
Riverside_Palm_Springs_Solar	32	15	0.659452764053706	0	0
Riverside_Palm_Springs_Solar	32	16	0.507613022131196	0	0
Riverside_Palm_Springs_Solar	32	17	0.126402146206612	0	0
Riverside_Palm_Springs_Solar	32	18	0	0	0
Riverside_Palm_Springs_Solar	32	19	0	0	0
Riverside_Palm_Springs_Solar	32	20	0	0	0
Riverside_Palm_Springs_Solar	32	21	0	0	0
Riverside_Palm_Springs_Solar	32	22	0	0	0
Riverside_Palm_Springs_Solar	32	23	0	0	0
Riverside_Palm_Springs_Solar	33	0	0	0	0
Riverside_Palm_Springs_Solar	33	1	0	0	0
Riverside_Palm_Springs_Solar	33	2	0	0	0
Riverside_Palm_Springs_Solar	33	3	0	0	0
Riverside_Palm_Springs_Solar	33	4	0	0	0
Riverside_Palm_Springs_Solar	33	5	0	0	0
Riverside_Palm_Springs_Solar	33	6	0.39460733467186	0	0
Riverside_Palm_Springs_Solar	33	7	0.845078920967856	0	0
Riverside_Palm_Springs_Solar	33	8	0.972041851284955	0	0
Riverside_Palm_Springs_Solar	33	9	0.995687495370055	0	0
Riverside_Palm_Springs_Solar	33	10	0.995687495370055	0	0
Riverside_Palm_Springs_Solar	33	11	0.991468186202737	0	0
Riverside_Palm_Springs_Solar	33	12	0.980618673027723	0	0
Riverside_Palm_Springs_Solar	33	13	0.977324035885685	0	0
Riverside_Palm_Springs_Solar	33	14	0.962344512767151	0	0
Riverside_Palm_Springs_Solar	33	15	0.92974784171123	0	0
Riverside_Palm_Springs_Solar	33	16	0.792037509948901	0	0
Riverside_Palm_Springs_Solar	33	17	0.380014674955812	0	0
Riverside_Palm_Springs_Solar	33	18	0	0	0
Riverside_Palm_Springs_Solar	33	19	0	0	0
Riverside_Palm_Springs_Solar	33	20	0	0	0
Riverside_Palm_Springs_Solar	33	21	0	0	0
Riverside_Palm_Springs_Solar	33	22	0	0	0
