zone,contract,resource,period,net_energy_mwh_per_year,net_subhourly_energy_mwh_per_year,scheduled_curtailment_mwh_per_year,units_started_per_year,units_shut_down_per_year
CAISO,CAISO,CAISO_Solar_for_CAISO,2030,33762857.15683392,0.0,2776063.807812594,0.0,0.0
CAISO,CAISO,CAISO_Solar_for_Other,2020,28450.44620408888,0.0,666.7157967395883,0.0,0.0
CAISO,CAISO,CAISO_Solar_for_Other,2022,27941.262633598864,0.0,1175.8993672296065,0.0,0.0
CAISO,CAISO,CAISO_Solar_for_Other,2026,28175.541374884382,0.0,941.6206259440871,0.0,0.0
CAISO,CAISO,CAISO_Solar_for_Other,2030,27849.71400387514,0.0,1267.447996953329,0.0,0.0
CAISO,CAISO,CAISO_Wind_for_CAISO,2020,17526262.989921294,0.0,129854.03013511584,0.0,0.0
CAISO,CAISO,CAISO_Wind_for_CAISO,2022,16590801.601018349,0.0,1314188.1918067602,0.0,0.0
CAISO,CAISO,CAISO_Wind_for_CAISO,2026,17139241.74024489,0.0,765748.4081212509,0.0,0.0
CAISO,CAISO,CAISO_Wind_for_CAISO,2030,16963183.357773386,0.0,941806.8486774834,0.0,0.0
CAISO,CAISO,CAISO_Wind_for_Other,2020,688598.2424380182,0.0,8988.878434428067,0.0,0.0
CAISO,CAISO,CAISO_Wind_for_Other,2022,687376.2275771172,0.0,10210.89329532894,0.0,0.0
CAISO,CAISO,CAISO_Wind_for_Other,2026,684821.2986759025,0.0,12765.822196543631,0.0,0.0
CAISO,CAISO,CAISO_Wind_for_Other,2030,685842.4028670215,0.0,11744.718005424815,0.0,0.0
CAISO,CAISO,Cape_Mendocino_Offshore_Wind,2020,0.0,0.0,0.0,0.0,0.0
CAISO,CAISO,Cape_Mendocino_Offshore_Wind,2022,0.0,0.0,0.0,0.0,0.0
CAISO,CAISO,Cape_Mendocino_Offshore_Wind,2026,0.0,0.0,0.0,0.0,0.0
CAISO,CAISO,Cape_Mendocino_Offshore_Wind,2030,0.0,0.0,0.0,0.0,0.0
CAISO,CAISO,Carrizo_Solar,2020,0.0,0.0,0.0,0.0,0.0
