simultaneous_flow_group,period,timepoint_id,day,hour_of_day,day_weight,simultaneous_flow_group_dual_$
NW_to_CA,2035,20351521,15,20,13.816653790394,0
CAISO_Export_Limit,2035,20351521,15,20,13.816653790394,0
CAISO_Import_Limit,2035,20351521,15,20,13.816653790394,0
CA_to_NW,2035,20351522,15,21,13.816653790394,0
NW_to_CA,2035,20351522,15,21,13.816653790394,0
CAISO_Export_Limit,2035,20351522,15,21,13.816653790394,0
CAISO_Import_Limit,2035,20351522,15,21,13.816653790394,0
CA_to_NW,2035,20351523,15,22,13.816653790394,0
NW_to_CA,2035,20351523,15,22,13.816653790394,0
CAISO_Export_Limit,2035,20351523,15,22,13.816653790394,0
CAISO_Import_Limit,2035,20351523,15,22,13.816653790394,0
CA_to_NW,2035,20351524,15,23,13.816653790394,0
NW_to_CA,2035,20351524,15,23,13.816653790394,0
CAISO_Export_Limit,2035,20351524,15,23,13.816653790394,0
CAISO_Import_Limit,2035,20351524,15,23,13.816653790394,0
CA_to_NW,2035,20351601,16,0,16.3482292019342,0
NW_to_CA,2035,20351601,16,0,16.3482292019342,0
CAISO_Export_Limit,2035,20351601,16,0,16.3482292019342,0
CAISO_Import_Limit,2035,20351601,16,0,16.3482292019342,0
CA_to_NW,2035,20351602,16,1,16.3482292019342,0
NW_to_CA,2035,20351602,16,1,16.3482292019342,0
CAISO_Export_Limit,2035,20351602,16,1,16.3482292019342,0
CAISO_Import_Limit,2035,20351602,16,1,16.3482292019342,0
CA_to_NW,2035,20351603,16,2,16.3482292019342,0
NW_to_CA,2035,20351603,16,2,16.3482292019342,0
CAISO_Export_Limit,2035,20351603,16,2,16.3482292019342,0
CAISO_Import_Limit,2035,20351603,16,2,16.3482292019342,0
CA_to_NW,2035,20351604,16,3,16.3482292019342,0
NW_to_CA,2035,20351604,16,3,16.3482292019342,0
CAISO_Export_Limit,2035,20351604,16,3,16.3482292019342,0
CAISO_Import_Limit,2035,20351604,16,3,16.3482292019342,0
CA_to_NW,2035,20351605,16,4,16.3482292019342,0
NW_to_CA,2035,20351605,16,4,16.3482292019342,0
CAISO_Export_Limit,2035,20351605,16,4,16.3482292019342,0
CAISO_Import_Limit,2035,20351605,16,4,16.3482292019342,0
CA_to_NW,2035,20351606,16,5,16.3482292019342,0
NW_to_CA,2035,20351606,16,5,16.3482292019342,0
CAISO_Export_Limit,2035,20351606,16,5,16.3482292019342,0
CAISO_Import_Limit,2035,20351606,16,5,16.3482292019342,0
CA_to_NW,2035,20351607,16,6,16.3482292019342,0
NW_to_CA,2035,20351607,16,6,16.3482292019342,0
CAISO_Export_Limit,2035,20351607,16,6,16.3482292019342,0
CAISO_Import_Limit,2035,20351607,16,6,16.3482292019342,0
CA_to_NW,2035,20351608,16,7,16.3482292019342,0
NW_to_CA,2035,20351608,16,7,16.3482292019342,0
CAISO_Export_Limit,2035,20351608,16,7,16.3482292019342,0
CAISO_Import_Limit,2035,20351608,16,7,16.3482292019342,0
CA_to_NW,2035,20351609,16,8,16.3482292019342,0
NW_to_CA,2035,20351609,16,8,16.3482292019342,0
CAISO_Export_Limit,2035,20351609,16,8,16.3482292019342,0
CAISO_Import_Limit,2035,20351609,16,8,16.3482292019342,0
CA_to_NW,2035,20351610,16,9,16.3482292019342,0
NW_to_CA,2035,20351610,16,9,16.3482292019342,0
CAISO_Export_Limit,2035,20351610,16,9,16.3482292019342,0
CAISO_Import_Limit,2035,20351610,16,9,16.3482292019342,0
CA_to_NW,2035,20351611,16,10,16.3482292019342,0
NW_to_CA,2035,20351611,16,10,16.3482292019342,0
CAISO_Export_Limit,2035,20351611,16,10,16.3482292019342,0
CAISO_Import_Limit,2035,20351611,16,10,16.3482292019342,0
CA_to_NW,2035,20351612,16,11,16.3482292019342,0
NW_to_CA,2035,20351612,16,11,16.3482292019342,0
CAISO_Export_Limit,2035,20351612,16,11,16.3482292019342,0
CAISO_Import_Limit,2035,20351612,16,11,16.3482292019342,0
CA_to_NW,2035,20351613,16,12,16.3482292019342,0
NW_to_CA,2035,20351613,16,12,16.3482292019342,0
CAISO_Export_Limit,2035,20351613,16,12,16.3482292019342,0
CAISO_Import_Limit,2035,20351613,16,12,16.3482292019342,0
CA_to_NW,2035,20351614,16,13,16.3482292019342,0
NW_to_CA,2035,20351614,16,13,16.3482292019342,0
CAISO_Export_Limit,2035,20351614,16,13,16.3482292019342,0
CAISO_Import_Limit,2035,20351614,16,13,16.3482292019342,0
CA_to_NW,2035,20351615,16,14,16.3482292019342,0
NW_to_CA,2035,20351615,16,14,16.3482292019342,0
CAISO_Export_Limit,2035,20351615,16,14,16.3482292019342,0
CAISO_Import_Limit,2035,20351615,16,14,16.3482292019342,0
CA_to_NW,2035,20351616,16,15,16.3482292019342,0
NW_to_CA,2035,20351616,16,15,16.3482292019342,0
CAISO_Export_Limit,2035,20351616,16,15,16.3482292019342,0
CAISO_Import_Limit,2035,20351616,16,15,16.3482292019342,0
CA_to_NW,2035,20351617,16,16,16.3482292019342,0
NW_to_CA,2035,20351617,16,16,16.3482292019342,0
CAISO_Export_Limit,2035,20351617,16,16,16.3482292019342,0
CAISO_Import_Limit,2035,20351617,16,16,16.3482292019342,0
CA_to_NW,2035,20351618,16,17,16.3482292019342,0
NW_to_CA,2035,20351618,16,17,16.3482292019342,0
CAISO_Export_Limit,2035,20351618,16,17,16.3482292019342,0
CAISO_Import_Limit,2035,20351618,16,17,16.3482292019342,0
CA_to_NW,2035,20351619,16,18,16.3482292019342,0
NW_to_CA,2035,20351619,16,18,16.3482292019342,0
CAISO_Export_Limit,2035,20351619,16,18,16.3482292019342,0
CAISO_Import_Limit,2035,20351619,16,18,16.3482292019342,0
CA_to_NW,2035,20351620,16,19,16.3482292019342,0
NW_to_CA,2035,20351620,16,19,16.3482292019342,0
CAISO_Export_Limit,2035,20351620,16,19,16.3482292019342,0
CAISO_Import_Limit,2035,20351620,16,19,16.3482292019342,0
CA_to_NW,2035,20351621,16,20,16.3482292019342,0
NW_to_CA,2035,20351621,16,20,16.3482292019342,0
CAISO_Export_Limit,2035,20351621,16,20,16.3482292019342,0
CAISO_Import_Limit,2035,20351621,16,20,16.3482292019342,0
CA_to_NW,2035,20351622,16,21,16.3482292019342,0
NW_to_CA,2035,20351622,16,21,16.3482292019342,0
CAISO_Export_Limit,2035,20351622,16,21,16.3482292019342,0
CAISO_Import_Limit,2035,20351622,16,21,16.3482292019342,0
CA_to_NW,2035,20351623,16,22,16.3482292019342,0
NW_to_CA,2035,20351623,16,22,16.3482292019342,0
CAISO_Export_Limit,2035,20351623,16,22,16.3482292019342,0
CAISO_Import_Limit,2035,20351623,16,22,16.3482292019342,0
CA_to_NW,2035,20351624,16,23,16.3482292019342,0
NW_to_CA,2035,20351624,16,23,16.3482292019342,0
CAISO_Export_Limit,2035,20351624,16,23,16.3482292019342,0
CAISO_Import_Limit,2035,20351624,16,23,16.3482292019342,0
CA_to_NW,2035,20351701,17,0,19.0424142943284,0
NW_to_CA,2035,20351701,17,0,19.0424142943284,0
CAISO_Export_Limit,2035,20351701,17,0,19.0424142943284,0
CAISO_Import_Limit,2035,20351701,17,0,19.0424142943284,0
CA_to_NW,2035,20351702,17,1,19.0424142943284,0
NW_to_CA,2035,20351702,17,1,19.0424142943284,0
CAISO_Export_Limit,2035,20351702,17,1,19.0424142943284,0
CAISO_Import_Limit,2035,20351702,17,1,19.0424142943284,0
CA_to_NW,2035,20351703,17,2,19.0424142943284,0
NW_to_CA,2035,20351703,17,2,19.0424142943284,0
CAISO_Export_Limit,2035,20351703,17,2,19.0424142943284,0
CAISO_Import_Limit,2035,20351703,17,2,19.0424142943284,0
CA_to_NW,2035,20351704,17,3,19.0424142943284,0
NW_to_CA,2035,20351704,17,3,19.0424142943284,0
CAISO_Export_Limit,2035,20351704,17,3,19.0424142943284,0
CAISO_Import_Limit,2035,20351704,17,3,19.0424142943284,0
CA_to_NW,2035,20351705,17,4,19.0424142943284,0
NW_to_CA,2035,20351705,17,4,19.0424142943284,0
CAISO_Export_Limit,2035,20351705,17,4,19.0424142943284,0
CAISO_Import_Limit,2035,20351705,17,4,19.0424142943284,0
CA_to_NW,2035,20351706,17,5,19.0424142943284,0
NW_to_CA,2035,20351706,17,5,19.0424142943284,0
CAISO_Export_Limit,2035,20351706,17,5,19.0424142943284,0
CAISO_Import_Limit,2035,20351706,17,5,19.0424142943284,0
CA_to_NW,2035,20351707,17,6,19.0424142943284,0
NW_to_CA,2035,20351707,17,6,19.0424142943284,0
CAISO_Export_Limit,2035,20351707,17,6,19.0424142943284,0
CAISO_Import_Limit,2035,20351707,17,6,19.0424142943284,0
CA_to_NW,2035,20351708,17,7,19.0424142943284,0
NW_to_CA,2035,20351708,17,7,19.0424142943284,0
CAISO_Export_Limit,2035,20351708,17,7,19.0424142943284,0
CAISO_Import_Limit,2035,20351708,17,7,19.0424142943284,0
CA_to_NW,2035,20351709,17,8,19.0424142943284,0
NW_to_CA,2035,20351709,17,8,19.0424142943284,0
CAISO_Export_Limit,2035,20351709,17,8,19.0424142943284,0
CAISO_Import_Limit,2035,20351709,17,8,19.0424142943284,0
CA_to_NW,2035,20351710,17,9,19.0424142943284,0
NW_to_CA,2035,20351710,17,9,19.0424142943284,0
CAISO_Export_Limit,2035,20351710,17,9,19.0424142943284,0
CAISO_Import_Limit,2035,20351710,17,9,19.0424142943284,0
CA_to_NW,2035,20351711,17,10,19.0424142943284,0
NW_to_CA,2035,20351711,17,10,19.0424142943284,0
CAISO_Export_Limit,2035,20351711,17,10,19.0424142943284,0
CAISO_Import_Limit,2035,20351711,17,10,19.0424142943284,0
CA_to_NW,2035,20351712,17,11,19.0424142943284,0
NW_to_CA,2035,20351712,17,11,19.0424142943284,0
CAISO_Export_Limit,2035,20351712,17,11,19.0424142943284,0
CAISO_Import_Limit,2035,20351712,17,11,19.0424142943284,0
CA_to_NW,2035,20351713,17,12,19.0424142943284,0
NW_to_CA,2035,20351713,17,12,19.0424142943284,0
CAISO_Export_Limit,2035,20351713,17,12,19.0424142943284,0
CAISO_Import_Limit,2035,20351713,17,12,19.0424142943284,0
CA_to_NW,2035,20351714,17,13,19.0424142943284,0
NW_to_CA,2035,20351714,17,13,19.0424142943284,0
CAISO_Export_Limit,2035,20351714,17,13,19.0424142943284,0
CAISO_Import_Limit,2035,20351714,17,13,19.0424142943284,0
CA_to_NW,2035,20351715,17,14,19.0424142943284,0
NW_to_CA,2035,20351715,17,14,19.0424142943284,0
CAISO_Export_Limit,2035,20351715,17,14,19.0424142943284,0
CAISO_Import_Limit,2035,20351715,17,14,19.0424142943284,0
CA_to_NW,2035,20351716,17,15,19.0424142943284,0
NW_to_CA,2035,20351716,17,15,19.0424142943284,0
CAISO_Export_Limit,2035,20351716,17,15,19.0424142943284,0
CAISO_Import_Limit,2035,20351716,17,15,19.0424142943284,0
CA_to_NW,2035,20351717,17,16,19.0424142943284,0
NW_to_CA,2035,20351717,17,16,19.0424142943284,0
CAISO_Export_Limit,2035,20351717,17,16,19.0424142943284,0
CAISO_Import_Limit,2035,20351717,17,16,19.0424142943284,0
CA_to_NW,2035,20351718,17,17,19.0424142943284,0
NW_to_CA,2035,20351718,17,17,19.0424142943284,0
CAISO_Export_Limit,2035,20351718,17,17,19.0424142943284,0
CAISO_Import_Limit,2035,20351718,17,17,19.0424142943284,0
CA_to_NW,2035,20351719,17,18,19.0424142943284,0
NW_to_CA,2035,20351719,17,18,19.0424142943284,0
CAISO_Export_Limit,2035,20351719,17,18,19.0424142943284,0
CAISO_Import_Limit,2035,20351719,17,18,19.0424142943284,0
CA_to_NW,2035,20351720,17,19,19.0424142943284,0
NW_to_CA,2035,20351720,17,19,19.0424142943284,0
CAISO_Export_Limit,2035,20351720,17,19,19.0424142943284,0
CAISO_Import_Limit,2035,20351720,17,19,19.0424142943284,0
CA_to_NW,2035,20351721,17,20,19.0424142943284,0
NW_to_CA,2035,20351721,17,20,19.0424142943284,0
CAISO_Export_Limit,2035,20351721,17,20,19.0424142943284,0
CAISO_Import_Limit,2035,20351721,17,20,19.0424142943284,0
CA_to_NW,2035,20351722,17,21,19.0424142943284,0
NW_to_CA,2035,20351722,17,21,19.0424142943284,0
CAISO_Export_Limit,2035,20351722,17,21,19.0424142943284,0
CAISO_Import_Limit,2035,20351722,17,21,19.0424142943284,0
CA_to_NW,2035,20351723,17,22,19.0424142943284,0
NW_to_CA,2035,20351723,17,22,19.0424142943284,0
CAISO_Export_Limit,2035,20351723,17,22,19.0424142943284,0
CAISO_Import_Limit,2035,20351723,17,22,19.0424142943284,0
CA_to_NW,2035,20351724,17,23,19.0424142943284,0
NW_to_CA,2035,20351724,17,23,19.0424142943284,0
CAISO_Export_Limit,2035,20351724,17,23,19.0424142943284,0
CAISO_Import_Limit,2035,20351724,17,23,19.0424142943284,0
CA_to_NW,2035,20351801,18,0,0.664208233195452,0
NW_to_CA,2035,20351801,18,0,0.664208233195452,0
CAISO_Export_Limit,2035,20351801,18,0,0.664208233195452,0
CAISO_Import_Limit,2035,20351801,18,0,0.664208233195452,0
CA_to_NW,2035,20351802,18,1,0.664208233195452,0
NW_to_CA,2035,20351802,18,1,0.664208233195452,0
CAISO_Export_Limit,2035,20351802,18,1,0.664208233195452,0
CAISO_Import_Limit,2035,20351802,18,1,0.664208233195452,0
CA_to_NW,2035,20351803,18,2,0.664208233195452,0
NW_to_CA,2035,20351803,18,2,0.664208233195452,0
CAISO_Export_Limit,2035,20351803,18,2,0.664208233195452,0
CAISO_Import_Limit,2035,20351803,18,2,0.664208233195452,0
CA_to_NW,2035,20351804,18,3,0.664208233195452,0
NW_to_CA,2035,20351804,18,3,0.664208233195452,0
CAISO_Export_Limit,2035,20351804,18,3,0.664208233195452,0
CAISO_Import_Limit,2035,20351804,18,3,0.664208233195452,0
CA_to_NW,2035,20351805,18,4,0.664208233195452,0
NW_to_CA,2035,20351805,18,4,0.664208233195452,0
CAISO_Export_Limit,2035,20351805,18,4,0.664208233195452,0
CAISO_Import_Limit,2035,20351805,18,4,0.664208233195452,0
CA_to_NW,2035,20351806,18,5,0.664208233195452,0
NW_to_CA,2035,20351806,18,5,0.664208233195452,0
CAISO_Export_Limit,2035,20351806,18,5,0.664208233195452,0
CAISO_Import_Limit,2035,20351806,18,5,0.664208233195452,0
CA_to_NW,2035,20351807,18,6,0.664208233195452,0
NW_to_CA,2035,20351807,18,6,0.664208233195452,0
CAISO_Export_Limit,2035,20351807,18,6,0.664208233195452,0
CAISO_Import_Limit,2035,20351807,18,6,0.664208233195452,0
CA_to_NW,2035,20351808,18,7,0.664208233195452,0
NW_to_CA,2035,20351808,18,7,0.664208233195452,0
CAISO_Export_Limit,2035,20351808,18,7,0.664208233195452,0
CAISO_Import_Limit,2035,20351808,18,7,0.664208233195452,0
CA_to_NW,2035,20351809,18,8,0.664208233195452,0
NW_to_CA,2035,20351809,18,8,0.664208233195452,0
CAISO_Export_Limit,2035,20351809,18,8,0.664208233195452,0
CAISO_Import_Limit,2035,20351809,18,8,0.664208233195452,0
CA_to_NW,2035,20351810,18,9,0.664208233195452,0
NW_to_CA,2035,20351810,18,9,0.664208233195452,0
CAISO_Export_Limit,2035,20351810,18,9,0.664208233195452,0
CAISO_Import_Limit,2035,20351810,18,9,0.664208233195452,0
CA_to_NW,2035,20351811,18,10,0.664208233195452,0
NW_to_CA,2035,20351811,18,10,0.664208233195452,0
CAISO_Export_Limit,2035,20351811,18,10,0.664208233195452,0
CAISO_Import_Limit,2035,20351811,18,10,0.664208233195452,0
CA_to_NW,2035,20351812,18,11,0.664208233195452,0
NW_to_CA,2035,20351812,18,11,0.664208233195452,0
CAISO_Export_Limit,2035,20351812,18,11,0.664208233195452,0
CAISO_Import_Limit,2035,20351812,18,11,0.664208233195452,0
CA_to_NW,2035,20351813,18,12,0.664208233195452,0
NW_to_CA,2035,20351813,18,12,0.664208233195452,0
CAISO_Export_Limit,2035,20351813,18,12,0.664208233195452,0
CAISO_Import_Limit,2035,20351813,18,12,0.664208233195452,0
CA_to_NW,2035,20351814,18,13,0.664208233195452,0
NW_to_CA,2035,20351814,18,13,0.664208233195452,0
CAISO_Export_Limit,2035,20351814,18,13,0.664208233195452,0
CAISO_Import_Limit,2035,20351814,18,13,0.664208233195452,0
CA_to_NW,2035,20351815,18,14,0.664208233195452,0
NW_to_CA,2035,20351815,18,14,0.664208233195452,0
CAISO_Export_Limit,2035,20351815,18,14,0.664208233195452,0
CAISO_Import_Limit,2035,20351815,18,14,0.664208233195452,0
CA_to_NW,2035,20351816,18,15,0.664208233195452,0
NW_to_CA,2035,20351816,18,15,0.664208233195452,0
CAISO_Export_Limit,2035,20351816,18,15,0.664208233195452,0
CAISO_Import_Limit,2035,20351816,18,15,0.664208233195452,0
CA_to_NW,2035,20351817,18,16,0.664208233195452,0
NW_to_CA,2035,20351817,18,16,0.664208233195452,0
CAISO_Export_Limit,2035,20351817,18,16,0.664208233195452,0
CAISO_Import_Limit,2035,20351817,18,16,0.664208233195452,0
CA_to_NW,2035,20351818,18,17,0.664208233195452,0
NW_to_CA,2035,20351818,18,17,0.664208233195452,0
CAISO_Export_Limit,2035,20351818,18,17,0.664208233195452,0
CAISO_Import_Limit,2035,20351818,18,17,0.664208233195452,0
CA_to_NW,2035,20351819,18,18,0.664208233195452,0
NW_to_CA,2035,20351819,18,18,0.664208233195452,0
CAISO_Export_Limit,2035,20351819,18,18,0.664208233195452,0
CAISO_Import_Limit,2035,20351819,18,18,0.664208233195452,0
CA_to_NW,2035,20351820,18,19,0.664208233195452,0
NW_to_CA,2035,20351820,18,19,0.664208233195452,0
CAISO_Export_Limit,2035,20351820,18,19,0.664208233195452,0
CAISO_Import_Limit,2035,20351820,18,19,0.664208233195452,0
CA_to_NW,2035,20351821,18,20,0.664208233195452,0
NW_to_CA,2035,20351821,18,20,0.664208233195452,0
CAISO_Export_Limit,2035,20351821,18,20,0.664208233195452,0
CAISO_Import_Limit,2035,20351821,18,20,0.664208233195452,0
CA_to_NW,2035,20351822,18,21,0.664208233195452,0
NW_to_CA,2035,20351822,18,21,0.664208233195452,0
CAISO_Export_Limit,2035,20351822,18,21,0.664208233195452,0
CAISO_Import_Limit,2035,20351822,18,21,0.664208233195452,0
CA_to_NW,2035,20351823,18,22,0.664208233195452,0
NW_to_CA,2035,20351823,18,22,0.664208233195452,0
CAISO_Export_Limit,2035,20351823,18,22,0.664208233195452,0
CAISO_Import_Limit,2035,20351823,18,22,0.664208233195452,0
CA_to_NW,2035,20351824,18,23,0.664208233195452,0
NW_to_CA,2035,20351824,18,23,0.664208233195452,0
CAISO_Export_Limit,2035,20351824,18,23,0.664208233195452,0
CAISO_Import_Limit,2035,20351824,18,23,0.664208233195452,0
CA_to_NW,2035,20351901,19,0,0.821529880389382,0
NW_to_CA,2035,20351901,19,0,0.821529880389382,0
CAISO_Export_Limit,2035,20351901,19,0,0.821529880389382,0
CAISO_Import_Limit,2035,20351901,19,0,0.821529880389382,0
CA_to_NW,2035,20351902,19,1,0.821529880389382,0
NW_to_CA,2035,20351902,19,1,0.821529880389382,0
CAISO_Export_Limit,2035,20351902,19,1,0.821529880389382,0
CAISO_Import_Limit,2035,20351902,19,1,0.821529880389382,0
CA_to_NW,2035,20351903,19,2,0.821529880389382,0
NW_to_CA,2035,20351903,19,2,0.821529880389382,0
CAISO_Export_Limit,2035,20351903,19,2,0.821529880389382,0
CAISO_Import_Limit,2035,20351903,19,2,0.821529880389382,0
CA_to_NW,2035,20351904,19,3,0.821529880389382,0
NW_to_CA,2035,20351904,19,3,0.821529880389382,0
CAISO_Export_Limit,2035,20351904,19,3,0.821529880389382,0
CAISO_Import_Limit,2035,20351904,19,3,0.821529880389382,0
CA_to_NW,2035,20351905,19,4,0.821529880389382,0
NW_to_CA,2035,20351905,19,4,0.821529880389382,0
CAISO_Export_Limit,2035,20351905,19,4,0.821529880389382,0
CAISO_Import_Limit,2035,20351905,19,4,0.821529880389382,0
CA_to_NW,2035,20351906,19,5,0.821529880389382,0
NW_to_CA,2035,20351906,19,5,0.821529880389382,0
CAISO_Export_Limit,2035,20351906,19,5,0.821529880389382,0
CAISO_Import_Limit,2035,20351906,19,5,0.821529880389382,0
CA_to_NW,2035,20351907,19,6,0.821529880389382,0
NW_to_CA,2035,20351907,19,6,0.821529880389382,0
CAISO_Export_Limit,2035,20351907,19,6,0.821529880389382,0
CAISO_Import_Limit,2035,20351907,19,6,0.821529880389382,0
CA_to_NW,2035,20351908,19,7,0.821529880389382,0
NW_to_CA,2035,20351908,19,7,0.821529880389382,0
CAISO_Export_Limit,2035,20351908,19,7,0.821529880389382,0
CAISO_Import_Limit,2035,20351908,19,7,0.821529880389382,0
CA_to_NW,2035,20351909,19,8,0.821529880389382,0
NW_to_CA,2035,20351909,19,8,0.821529880389382,0
CAISO_Export_Limit,2035,20351909,19,8,0.821529880389382,-13.41
CAISO_Import_Limit,2035,20351909,19,8,0.821529880389382,0
CA_to_NW,2035,20351910,19,9,0.821529880389382,0
NW_to_CA,2035,20351910,19,9,0.821529880389382,0
CAISO_Export_Limit,2035,20351910,19,9,0.821529880389382,-13.41
CAISO_Import_Limit,2035,20351910,19,9,0.821529880389382,0
CA_to_NW,2035,20351911,19,10,0.821529880389382,0
NW_to_CA,2035,20351911,19,10,0.821529880389382,0
CAISO_Export_Limit,2035,20351911,19,10,0.821529880389382,-13.41
CAISO_Import_Limit,2035,20351911,19,10,0.821529880389382,0
CA_to_NW,2035,20351912,19,11,0.821529880389382,0
NW_to_CA,2035,20351912,19,11,0.821529880389382,0
CAISO_Export_Limit,2035,20351912,19,11,0.821529880389382,-13.41
CAISO_Import_Limit,2035,20351912,19,11,0.821529880389382,0
CA_to_NW,2035,20351913,19,12,0.821529880389382,0
NW_to_CA,2035,20351913,19,12,0.821529880389382,0
CAISO_Export_Limit,2035,20351913,19,12,0.821529880389382,-13.41
CAISO_Import_Limit,2035,20351913,19,12,0.821529880389382,0
CA_to_NW,2035,20351914,19,13,0.821529880389382,0
NW_to_CA,2035,20351914,19,13,0.821529880389382,0
CAISO_Export_Limit,2035,20351914,19,13,0.821529880389382,-13.41
CAISO_Import_Limit,2035,20351914,19,13,0.821529880389382,0
CA_to_NW,2035,20351915,19,14,0.821529880389382,0
NW_to_CA,2035,20351915,19,14,0.821529880389382,0
CAISO_Export_Limit,2035,20351915,19,14,0.821529880389382,-13.41
CAISO_Import_Limit,2035,20351915,19,14,0.821529880389382,0
CA_to_NW,2035,20351916,19,15,0.821529880389382,0
NW_to_CA,2035,20351916,19,15,0.821529880389382,0
CAISO_Export_Limit,2035,20351916,19,15,0.821529880389382,-13.41
CAISO_Import_Limit,2035,20351916,19,15,0.821529880389382,0
CA_to_NW,2035,20351917,19,16,0.821529880389382,0
NW_to_CA,2035,20351917,19,16,0.821529880389382,0
CAISO_Export_Limit,2035,20351917,19,16,0.821529880389382,-13.41
CAISO_Import_Limit,2035,20351917,19,16,0.821529880389382,0
CA_to_NW,2035,20351918,19,17,0.821529880389382,0
NW_to_CA,2035,20351918,19,17,0.821529880389382,0
CAISO_Export_Limit,2035,20351918,19,17,0.821529880389382,0
CAISO_Import_Limit,2035,20351918,19,17,0.821529880389382,0
CA_to_NW,2035,20351919,19,18,0.821529880389382,0
NW_to_CA,2035,20351919,19,18,0.821529880389382,0
CAISO_Export_Limit,2035,20351919,19,18,0.821529880389382,0
CAISO_Import_Limit,2035,20351919,19,18,0.821529880389382,0
CA_to_NW,2035,20351920,19,19,0.821529880389382,0
NW_to_CA,2035,20351920,19,19,0.821529880389382,0
CAISO_Export_Limit,2035,20351920,19,19,0.821529880389382,0
CAISO_Import_Limit,2035,20351920,19,19,0.821529880389382,0
CA_to_NW,2035,20351921,19,20,0.821529880389382,0
NW_to_CA,2035,20351921,19,20,0.821529880389382,0
CAISO_Export_Limit,2035,20351921,19,20,0.821529880389382,0
CAISO_Import_Limit,2035,20351921,19,20,0.821529880389382,0
CA_to_NW,2035,20351922,19,21,0.821529880389382,0
NW_to_CA,2035,20351922,19,21,0.821529880389382,0
CAISO_Export_Limit,2035,20351922,19,21,0.821529880389382,0
CAISO_Import_Limit,2035,20351922,19,21,0.821529880389382,0
CA_to_NW,2035,20351923,19,22,0.821529880389382,0
NW_to_CA,2035,20351923,19,22,0.821529880389382,0
CAISO_Export_Limit,2035,20351923,19,22,0.821529880389382,0
CAISO_Import_Limit,2035,20351923,19,22,0.821529880389382,0
CA_to_NW,2035,20351924,19,23,0.821529880389382,0
NW_to_CA,2035,20351924,19,23,0.821529880389382,0
CAISO_Export_Limit,2035,20351924,19,23,0.821529880389382,0
CAISO_Import_Limit,2035,20351924,19,23,0.821529880389382,0
CA_to_NW,2035,20352001,20,0,5.80847244603401,0
NW_to_CA,2035,20352001,20,0,5.80847244603401,0
CAISO_Export_Limit,2035,20352001,20,0,5.80847244603401,0
CAISO_Import_Limit,2035,20352001,20,0,5.80847244603401,0
CA_to_NW,2035,20352002,20,1,5.80847244603401,0
NW_to_CA,2035,20352002,20,1,5.80847244603401,0
CAISO_Export_Limit,2035,20352002,20,1,5.80847244603401,0
CAISO_Import_Limit,2035,20352002,20,1,5.80847244603401,0
CA_to_NW,2035,20352003,20,2,5.80847244603401,0
NW_to_CA,2035,20352003,20,2,5.80847244603401,0
CAISO_Export_Limit,2035,20352003,20,2,5.80847244603401,0
CAISO_Import_Limit,2035,20352003,20,2,5.80847244603401,0
CA_to_NW,2035,20352004,20,3,5.80847244603401,0
NW_to_CA,2035,20352004,20,3,5.80847244603401,0
CAISO_Export_Limit,2035,20352004,20,3,5.80847244603401,0
CAISO_Import_Limit,2035,20352004,20,3,5.80847244603401,0
CA_to_NW,2035,20352005,20,4,5.80847244603401,0
NW_to_CA,2035,20352005,20,4,5.80847244603401,0
CAISO_Export_Limit,2035,20352005,20,4,5.80847244603401,0
CAISO_Import_Limit,2035,20352005,20,4,5.80847244603401,0
CA_to_NW,2035,20352006,20,5,5.80847244603401,0
NW_to_CA,2035,20352006,20,5,5.80847244603401,0
CAISO_Export_Limit,2035,20352006,20,5,5.80847244603401,0
CAISO_Import_Limit,2035,20352006,20,5,5.80847244603401,0
CA_to_NW,2035,20352007,20,6,5.80847244603401,0
NW_to_CA,2035,20352007,20,6,5.80847244603401,0
CAISO_Export_Limit,2035,20352007,20,6,5.80847244603401,0
CAISO_Import_Limit,2035,20352007,20,6,5.80847244603401,0
CA_to_NW,2035,20352008,20,7,5.80847244603401,0
NW_to_CA,2035,20352008,20,7,5.80847244603401,0
CAISO_Export_Limit,2035,20352008,20,7,5.80847244603401,-14.05
CAISO_Import_Limit,2035,20352008,20,7,5.80847244603401,0
CA_to_NW,2035,20352009,20,8,5.80847244603401,0
NW_to_CA,2035,20352009,20,8,5.80847244603401,0
CAISO_Export_Limit,2035,20352009,20,8,5.80847244603401,-14.05
CAISO_Import_Limit,2035,20352009,20,8,5.80847244603401,0
CA_to_NW,2035,20352010,20,9,5.80847244603401,0
NW_to_CA,2035,20352010,20,9,5.80847244603401,0
CAISO_Export_Limit,2035,20352010,20,9,5.80847244603401,-14.05
CAISO_Import_Limit,2035,20352010,20,9,5.80847244603401,0
CA_to_NW,2035,20352011,20,10,5.80847244603401,0
NW_to_CA,2035,20352011,20,10,5.80847244603401,0
CAISO_Export_Limit,2035,20352011,20,10,5.80847244603401,-14.05
CAISO_Import_Limit,2035,20352011,20,10,5.80847244603401,0
CA_to_NW,2035,20352012,20,11,5.80847244603401,0
NW_to_CA,2035,20352012,20,11,5.80847244603401,0
CAISO_Export_Limit,2035,20352012,20,11,5.80847244603401,-14.05
CAISO_Import_Limit,2035,20352012,20,11,5.80847244603401,0
CA_to_NW,2035,20352013,20,12,5.80847244603401,0
NW_to_CA,2035,20352013,20,12,5.80847244603401,0
